time,type
474048,N
475188,N
476316,N
477432,N
478588,N
479768,N
480936,N
482128,N
483332,N
484524,N
485704,N
486904,N
488112,N
489300,N
490516,N
491728,N
492948,N
494164,N
495368,N
496580,N
497812,N
499012,N
500216,N
501420,N
502600,N
503784,N
504972,N
506148,N
507328,N
508492,N
509660,N
510848,N
512059,N
513264,N
514456,N
515659,N
516840,N
518011,N
519179,N
520340,N
521467,N
522587,N
523727,N
524836,N
525920,N
527108,N
528272,N
529484,N
530744,N
531972,N
533204,N
534428,N
535640,N
536828,N
538040,N
539272,N
540480,N
541672,N
542840,N
544024,N
545224,N
546388,N
547576,N
548764,N
549940,N
551116,N
552284,N
553416,N
554564,N
555704,N
556828,N
557964,N
559092,N
560156,N
561236,N
562336,N
563412,N
564504,N
565648,N
566764,N
567884,N
569060,N
570196,N
571340,N
572512,N
573668,N
574844,N
576168,N
577396,N
578596,N
579780,N
580944,N
582080,N
583220,N
584352,N
585516,N
586652,N
587816,N
588984,N
590152,N
591312,N
592472,N
593604,N
594732,N
595888,N
597008,N
598108,N
599208,N
600284,N
601364,N
602452,N
603496,N
604560,N
605616,N
606652,N
607736,N
608800,N
609872,N
610960,N
612048,N
613136,N
614260,N
615376,N
616504,N
617688,N
618884,N
620060,N
621284,N
622492,N
623728,N
624980,N
626240,N
627512,N
628740,N
629968,N
631192,N
632416,N
633640,N
634816,N
636004,N
637192,N
638344,N
639472,N
640616,N
641748,N
642856,N
643968,N
645056,N
646132,N
647276,N
648380,N
649524,N
650712,N
651836,N
653056,N
654240,N
655404,N
656532,N
657660,N
658840,N
659996,N
661144,N
662300,N
663432,N
664616,N
665808,N
667116,N
668280,N
669504,N
670644,N
671800,N
672900,N
674040,N
675184,N
676244,N
677276,N
678268,N
679256,N
680292,N
681316,N
682316,N
683356,N
684424,N
685444,N
686476,N
687508,N
688524,N
689548,N
690576,N
691584,N
692608,N
693648,N
694668,N
695708,N
696860,N
697988,N
699212,N
700416,N
701664,N
702916,N
704212,N
705492,N
706696,N
707920,N
709148,N
710364,N
711592,N
712832,N
714064,N
715296,N
716540,N
717752,N
718932,N
720116,N
721304,N
722480,N
723656,N
724808,N
725992,N
727248,N
728524,N
729784,N
731028,N
732268,N
733480,N
734684,N
735892,N
737120,N
738348,N
739580,N
740804,N
742060,N
743316,N
744584,N
745828,N
747064,N
748312,N
749572,N
750804,N
752028,N
753236,N
754452,N
755664,N
756888,N
758120,N
759344,N
760552,N
761756,N
762936,N
764116,N
765296,N
766488,N
767652,N
768812,N
769952,N
771084,N
772228,N
773348,N
774484,N
775616,N
776748,N
777876,N
779004,N
780152,N
781288,N
782424,N
783568,N
784676,N
785892,N
787056,N
788236,N
789396,N
790588,N
791784,N
792972,N
794156,N
795356,N
796524,N
797696,N
798852,N
799980,N
801088,N
802160,N
803184,N
804180,N
805188,N
806244,N
807400,N
808464,N
809544,N
810688,N
811900,N
813016,N
814112,N
815216,N
816316,N
817392,N
818464,N
819584,N
820696,N
821816,N
823084,N
824268,N
825452,N
826652,N
827840,N
829048,N
830280,N
831508,N
832752,N
833976,N
835196,N
836400,N
837592,N
838796,N
839984,N
841180,N
842364,N
843560,N
844752,N
845936,N
847112,N
848264,N
849408,N
850540,N
851672,N
852800,N
853900,N
855008,N
856108,N
857180,N
858224,N
859268,N
860304,N
861336,N
862376,N
863412,N
864444,N
865488,N
866532,N
867596,N
868644,N
869716,N
870824,N
871916,N
872992,N
874120,N
875288,N
876512,N
877720,N
878976,N
880276,N
881584,N
882888,N
884196,N
885508,N
886804,N
888120,N
889424,N
890696,N
891932,N
893160,N
894372,N
895556,N
896736,N
897892,N
899048,N
900196,N
901336,N
902484,N
903640,N
904768,N
905904,N
907052,N
908192,N
909332,N
910484,N
911640,N
912808,N
913992,N
915172,N
916360,N
917540,N
918712,N
919868,N
921008,N
922136,N
923268,N
924428,N
925616,N
926820,N
928048,N
929308,N
930556,N
931776,N
932996,N
934208,N
935400,N
936580,N
937712,N
938828,N
939964,N
941080,N
942192,N
943312,N
944416,N
945512,N
946624,N
947720,N
948772,N
949864,N
950936,N
952008,N
953096,N
954144,N
955204,N
956288,N
957404,N
958492,N
959644,N
960744,N
961896,N
963064,N
964180,N
965356,N
966608,N
967828,N
969064,N
970276,N
971472,N
972672,N
973860,N
975012,N
976168,N
977296,N
978432,N
979592,N
980756,N
981932,N
983120,N
984328,N
985524,N
986708,N
987904,N
989092,N
990280,N
991444,N
992576,N
993728,N
994860,N
995960,N
997048,N
998116,N
999144,N
1000160,N
1001172,N
1002164,N
1003144,N
1004140,N
1005140,N
1006132,N
1007156,N
1008188,N
1009200,N
1010228,N
1011316,N
1012368,N
1013436,N
1014516,N
1015636,N
1016720,N
1017856,N
1019032,N
1020176,N
1021320,N
1022524,N
1023712,N
1024867,N
1026064,N
1027252,N
1028420,N
1029608,N
1030800,N
1032012,N
1033228,N
1034424,N
1035616,N
1036811,N
1037904,N
1039008,N
1040152,N
1041332,N
1042523,N
1043791,N
1045088,N
1046336,N
1047556,N
1048752,N
1049952,N
1051132,N
1052280,N
1053420,N
1054564,N
1055684,N
1056796,N
1057928,N
1059048,N
1060144,N
1061252,N
1062416,N
1063532,N
1064700,N
1065880,N
1067040,N
1068204,N
1069420,N
1070608,N
1071748,N
1072880,N
1074060,N
1075224,N
1076400,N
1077580,N
1078740,N
1079940,N
1081132,N
1082308,N
1083480,N
1084668,N
1085860,N
1087052,N
1088236,N
1089424,N
1090596,N
1091776,N
1092952,N
1094108,N
1095236,N
1096372,N
1097488,N
1098732,N
1099948,N
1101108,N
1102224,N
1103308,N
1104368,N
1105372,N
1106376,N
1107380,N
1108388,N
1109384,N
1110376,N
1111372,N
1112364,N
1113360,N
1114368,N
1115384,N
1116380,N
1117388,N
1118432,N
1119464,N
1120500,N
1121632,N
1122756,N
1123860,N
1125000,N
1126256,N
1127428,N
1128620,N
1129840,N
1131084,N
1132324,N
1133568,N
1134852,N
1136144,N
1137416,N
1138688,N
1139948,N
1141212,N
1142456,N
1143716,N
1144948,N
1146168,N
1147352,N
1148536,N
1149704,N
1150844,N
1151972,N
1153112,N
1154272,N
1155448,N
1156576,N
1157680,N
1158776,N
1159848,N
1160932,N
1162004,N
1163056,N
1164124,N
1165152,N
1166172,N
1167192,N
1168220,N
1169248,N
1170272,N
1171316,N
1172360,N
1173432,N
1174496,N
1175564,N
1176676,N
1177780,N
1178900,N
1180056,N
1181264,N
1182456,N
1183684,N
1184924,N
1186192,N
1187464,N
1188772,N
1190064,N
1191368,N
1192676,N
1193964,N
1195216,N
1196440,N
1197648,N
1198848,N
1200052,N
1201224,N
1202416,N
1203596,N
1204788,N
1205964,N
1207144,N
1208292,N
1209428,N
1210532,N
1211616,N
1212668,N
1213664,N
1214720,N
1215780,N
1216856,N
1217924,N
1219120,N
1220256,N
1221416,N
1222564,N
1223712,N
1224868,N
1226004,N
1227156,N
1228288,N
1229396,N
1230528,N
1231660,N
1232796,N
1233936,N
1235092,N
1236256,N
1237444,N
1238648,N
1239868,N
1241108,N
1242352,N
1243592,N
1244844,N
1246096,N
1247340,N
1248568,N
1249784,N
1250992,N
1252196,N
1253404,N
1254600,N
1255784,N
1257000,N
1258212,N
1259440,N
1260668,N
1261888,N
1263084,N
1264240,N
1265372,N
1266444,N
1267492,N
1268532,N
1269576,N
1270632,N
1271692,N
1272748,N
1273832,N
1274876,N
1275916,N
1277000,N
1278064,N
1279120,N
1280188,N
1281264,N
1282368,N
1283520,N
1284684,N
1285908,N
1287164,N
1288400,N
1289868,N
1291252,N
1292560,N
1293804,N
1295048,N
1296280,N
1297484,N
1298688,N
1299884,N
1301060,N
1302224,N
1303376,N
1304500,N
1305612,N
1306712,N
1307772,N
1308832,N
1309912,N
1311020,N
1312232,N
1313368,N
1314548,N
1315764,N
1316988,N
1318220,N
1319452,N
1320676,N
1321928,N
1323196,N
1324404,N
1325600,N
1326768,N
1327916,N
1329064,N
1330204,N
1331324,N
1332428,N
1333496,N
1334544,N
1335632,N
1336700,N
1337776,N
1338892,N
1339980,N
1341100,N
1342220,N
1343372,N
1344536,N
1345700,N
1346832,N
1347956,N
1349116,N
1350304,N
1351544,N
1352792,N
1354048,N
1355288,N
1356504,N
1357716,N
1358928,N
1360112,N
1361292,N
1362456,N
1363604,N
1364764,N
1365912,N
1367028,N
1368132,N
1369212,N
1370264,N
1371312,N
1372360,N
1373420,N
1374492,N
1375584,N
1376652,N
1377776,N
1378892,N
1380036,N
1381188,N
1382428,N
1383608,N
1384808,N
1386028,N
1387228,N
1388452,N
1389736,N
1391016,N
1392332,N
1393632,N
1394900,N
1396180,N
1397424,N
1398652,N
1399892,N
1401080,N
1402296,N
1403516,N
1404664,N
1405780,N
1406872,N
1407944,N
1408968,N
1409956,N
1410952,N
1411984,N
1413000,N
1414044,N
1415112,N
1416272,N
1417324,N
1418424,N
1419496,N
1420592,N
1421708,N
1422788,N
1423888,N
1425012,N
1426108,N
1427184,N
1428304,N
1429424,N
1430540,N
1431768,N
1433068,N
1434336,N
1435664,N
1437024,N
1438388,N
1439748,N
1441100,N
1442424,N
1443748,N
1445040,N
1446308,N
1447540,N
1448760,N
1449976,N
1451176,N
1452368,N
1453532,N
1454692,N
1455856,N
1456992,N
1458092,N
1459176,N
1460216,N
1461248,N
1462272,N
1463316,N
1464360,N
1465392,N
1466432,N
1467476,N
1468512,N
1469572,N
1470616,N
1471652,N
1472708,N
1473760,N
1474804,N
1475912,N
1476996,N
1478112,N
1479376,N
1480624,N
1481948,N
1483296,N
1484636,N
1485976,N
1487308,N
1488612,N
1489912,N
1491184,N
1492480,N
1493728,N
1494960,N
1496220,N
1497420,N
1498632,N
1499832,N
1501004,N
1502188,N
1503392,N
1504564,N
1505720,N
1506864,N
1507968,N
1509084,N
1510204,N
1511304,N
1512452,N
1513596,N
1514748,N
1515916,N
1517104,N
1518296,N
1519520,N
1520808,N
1522076,N
1523356,N
1524648,N
1526004,N
1527296,N
1528612,N
1529920,N
1531240,N
1532552,N
1533872,N
1535180,N
1536436,N
1537680,N
1538900,N
1540096,N
1541288,N
1542472,N
1543632,N
1544788,N
1545964,N
1547120,N
1548256,N
1549428,N
1550588,N
1551740,N
1552884,N
1554004,N
1555044,N
1556092,N
1557120,N
1558148,N
1559152,N
1560144,N
1561116,N
1562088,N
1563040,N
1563976,N
1564916,N
1565868,N
1566832,N
1567808,N
1568808,N
1569864,N
1571032,N
1572140,N
1573308,N
1574496,N
1575716,N
1576932,N
1578152,N
1579396,N
1580608,N
1581832,N
1583068,N
1584292,N
1585492,N
1586668,N
1587820,N
1588940,N
1590012,N
1591152,N
1592324,N
1593520,N
1594780,N
1596060,N
1597332,N
1598604,N
1599884,N
1601132,N
1602360,N
1603580,N
1604780,N
1605976,N
1607176,N
1608384,N
1609600,N
1610852,N
1612100,N
1613316,N
1614564,N
1615776,N
1616988,N
1618192,N
1619380,N
1620556,N
1621708,N
1622868,N
1624024,N
1625176,N
1626292,N
1627416,N
1628544,N
1629644,N
1630704,N
1631792,N
1632896,N
1633996,N
1635156,N
1636264,N
1637364,N
1638476,N
1639620,N
1640744,N
1641856,N
1643012,N
1644172,N
1645412,N
1646572,N
1647748,N
1649036,N
1650248,N
1651464,N
1652664,N
1653912,N
1655116,N
1656352,N
1657584,N
1658744,N
1659912,N
1661056,N
1662168,N
1663248,N
1664260,N
1665296,N
1666340,N
1667384,N
1668448,N
1669484,N
1670540,N
1671592,N
1672636,N
1673688,N
1674740,N
1675796,N
1676864,N
1677968,N
1679080,N
1680332,N
1681584,N
1682820,N
1684108,N
1685400,N
1686680,N
1687948,N
1689248,N
1690544,N
1691820,N
1693092,N
1694356,N
1695624,N
1696884,N
1698156,N
1699384,N
1700632,N
1701884,N
1703088,N
1704296,N
1705516,N
1706668,N
1707804,N
1708884,N
1709928,N
1710948,N
1711996,N
1712692,S
1713936,N
1715056,N
1716112,N
1717160,N
1718204,N
1719272,N
1720328,N
1721384,N
1722480,N
1723580,N
1724656,N
1725740,N
1726888,N
1728064,N
1729324,N
1730540,N
1731784,N
1733036,N
1734316,N
1735644,N
1737000,N
1738340,N
1739660,N
1740952,N
1742232,N
1743480,N
1744712,N
1745916,N
1747100,N
1748280,N
1749444,N
1750604,N
1751788,N
1752940,N
1754068,N
1755144,N
1756196,N
1757240,N
1758272,N
1759284,N
1760276,N
1761296,N
1762332,N
1763356,N
1764380,N
1765412,N
1766452,N
1767464,N
1768496,N
1769512,N
1770556,N
1771632,N
1772696,N
1773796,N
1774896,N
1776008,N
1777208,N
1778420,N
1779604,N
1780776,N
1782092,N
1783336,N
1784624,N
1785888,N
1787140,N
1788424,N
1789712,N
1790988,N
1792268,N
1793520,N
1794776,N
1796020,N
1797284,N
1798560,N
1799844,N
1801156,N
1802468,N
1803752,N
1805028,N
1806300,N
1807556,N
1808828,N
1810068,N
1811332,N
1812520,N
1813720,N
1814920,N
1816084,N
1817248,N
1818388,N
1819520,N
1820608,N
1821704,N
1822772,N
1823840,N
1824900,N
1825960,N
1827020,N
1828088,N
1829140,N
1830228,N
1831316,N
1832408,N
1833608,N
1834844,N
1836020,N
1837224,N
1838488,N
1839764,N
1841080,N
1842396,N
1843736,N
1845072,N
1846456,N
1847760,N
1849028,N
1850296,N
1851576,N
1852824,N
1854000,N
1855192,N
1856356,N
1857532,N
1858724,N
1859900,N
1861108,N
1862276,N
1863464,N
1864648,N
1865816,N
1866984,N
1868144,N
1869268,N
1870400,N
1871580,N
1872788,N
1873988,N
1875320,N
1876596,N
1877868,N
1879148,N
1880428,N
1881708,N
1882956,N
1884180,N
1885396,N
1886600,N
1887784,N
1888980,N
1890132,N
1891256,N
1892316,N
1893348,N
1894356,N
1895348,N
1896384,N
1897408,N
1898424,N
1899484,N
1900532,N
1901596,N
1902700,N
1903836,N
1904996,N
1906132,N
1907476,N
1908716,N
1909944,N
1911200,N
1912452,N
1913492,N
1914872,N
1916080,N
1917296,N
1918540,N
1919752,N
1920964,N
1922192,N
1923384,N
1924608,N
1925828,N
1927040,N
1928224,N
1929400,N
1930552,N
1931704,N
1932856,N
1933996,N
1935136,N
1936284,N
1937468,N
1938644,N
1939832,N
1941036,N
1942212,N
1943404,N
1944572,N
1945752,N
1946912,N
1948092,N
1949276,N
1950460,N
1951612,N
1952728,N
1953824,N
1954908,N
1955952,N
1956964,N
1957964,N
1958972,N
1959952,N
1960944,N
1961944,N
1962952,N
1963952,N
1964960,N
1965964,N
1966968,N
1967984,N
1969008,N
1970028,N
1971076,N
1972120,N
1973152,N
1974224,N
1975340,N
1976464,N
1977640,N
1978880,N
1980060,N
1981264,N
1982496,N
1983764,N
1985056,N
1986364,N
1987680,N
1988984,N
1990280,N
1991556,N
1992828,N
1994076,N
1995300,N
1996508,N
1997708,N
1998932,N
2000132,N
2001292,N
2002464,N
2003616,N
2004764,N
2005932,N
2007116,N
2008280,N
2009440,N
2010596,N
2011736,N
2012888,N
2014048,N
2015192,N
2016348,N
2017512,N
2018680,N
2019836,N
2021012,N
2022220,N
2023456,N
2024708,N
2026004,N
2027288,N
2028572,N
2029876,N
2031164,N
2032468,N
2033740,N
2034956,N
2036168,N
2037372,N
2038528,N
2039668,N
2040800,N
2041884,N
2042952,N
2044000,N
2045036,N
2046056,N
2047056,N
2048036,N
2049052,N
2050159,N
2051295,N
2052623,N
2053848,N
2055076,N
2056324,N
2057603,N
2058871,N
2060152,N
2061420,N
2062688,N
2063944,N
2065196,N
2066440,N
2067672,N
2068888,N
2070068,N
2071232,N
2072388,N
2073532,N
2074668,N
2075808,N
2076928,N
2078043,N
2079139,N
2080196,N
2081228,N
2082288,N
2083312,N
2084344,N
2085404,N
2086431,N
2087456,N
2088467,N
2089456,N
2090420,N
2091424,N
2092487,N
2093760,N
2094956,N
2096204,N
2097460,N
2098784,N
2100112,N
2101432,N
2102764,N
2104068,N
2105356,N
2106640,N
2107884,N
2109100,N
2110304,N
2111496,N
2112684,N
2113876,N
2115068,N
2116272,N
2117456,N
2118644,N
2119844,N
2121012,N
2122168,N
2123376,N
2124528,N
2125644,N
2126744,N
2127792,N
2128824,N
2129840,N
2130868,N
2131868,N
2132860,N
2133856,N
2134848,N
2135844,N
2136840,N
2137832,N
2138832,N
2139872,N
2140896,N
2141940,N
2143032,N
2144108,N
2145320,N
2146480,N
2147648,N
2148856,N
2150080,N
2151304,N
2152576,N
2153884,N
2155140,N
2156388,N
2157628,N
2158840,N
2160072,N
2161304,N
2162548,N
2163796,N
2165064,N
2166332,N
2167612,N
2168904,N
2170224,N
2171520,N
2172796,N
2174052,N
2175320,N
2176552,N
2177764,N
2178956,N
2180140,N
2181336,N
2182528,N
2183700,N
2184892,N
2186096,N
2187308,N
2188520,N
2189764,N
2191012,N
2192260,N
2193520,N
2194748,N
2195996,N
2197280,N
2198568,N
2199844,N
2201088,N
2202312,N
2203540,N
2204760,N
2205948,N
2207120,N
2208300,N
2209436,N
2210544,N
2211580,N
2212572,N
2213556,N
2214568,N
2215600,N
2216608,N
2217608,N
2218692,N
2219720,N
2220752,N
2221828,N
2222876,N
2223932,N
2225040,N
2226116,N
2227220,N
2228464,N
2229648,N
2230840,N
2232072,N
2233312,N
2234552,N
2235820,N
2237092,N
2238364,N
2239620,N
2240880,N
2242136,N
2243392,N
2244676,N
2245952,N
2247232,N
2248560,N
2249896,N
2251216,N
2252540,N
2253840,N
2255140,N
2256424,N
2257704,N
2258944,N
2260148,N
2261324,N
2262476,N
2263616,N
2264744,N
2265856,N
2266968,N
2268060,N
2269092,N
2270160,N
2271196,N
2272240,N
2273272,N
2274292,N
2275316,N
2276336,N
2277348,N
2278376,N
2279420,N
2280440,N
2281488,N
2282596,N
2283680,N
2284864,N
2286068,N
2287204,N
2288432,N
2289664,N
2290908,N
2292168,N
2293472,N
2294780,N
2296084,N
2297396,N
2298708,N
2300008,N
2301308,N
2302620,N
2303908,N
2305184,N
2306444,N
2307704,N
2308940,N
2310168,N
2311384,N
2312576,N
2313768,N
2314936,N
2316120,N
2317276,N
2318420,N
2319580,N
2320708,N
2321864,N
2323004,N
2324120,N
2325184,N
2326224,N
2327252,N
2328280,N
2329324,N
2330344,N
2331380,N
2332480,N
2333544,N
2334640,N
2335792,N
2336932,N
2338136,N
2339376,N
2340648,N
2341808,N
2342948,N
2344076,N
2345332,N
2346584,N
2347856,N
2349264,N
2350544,N
2351840,N
2353100,N
2354352,N
2355604,N
2356840,N
2358056,N
2359256,N
2360440,N
2361608,N
2362784,N
2363968,N
2365128,N
2366304,N
2367492,N
2368672,N
2369844,N
2371008,N
2372148,N
2373288,N
2374448,N
2375580,N
2376708,N
2377860,N
2378976,N
2380080,N
2381132,N
2382156,N
2383212,N
2384312,N
2385372,N
2386524,N
2387848,N
2389044,N
2390244,N
2391432,N
2392616,N
2393800,N
2394948,N
2396096,N
2397196,N
2398288,N
2399392,N
2400488,N
2401648,N
2402812,N
2404028,N
2405308,N
2406532,N
2407764,N
2408976,N
2410208,N
2411428,N
2412644,N
2413868,N
2415076,N
2416284,N
2417496,N
2418704,N
2419900,N
2421108,N
2422308,N
2423516,N
2424736,N
2425968,N
2427180,N
2428408,N
2429628,N
2430860,N
2432092,N
2433356,N
2434584,N
2435804,N
2437052,N
2438332,N
2439652,N
2440964,N
2442264,N
2443576,N
2444868,N
2446168,N
2447456,N
2448720,N
2449964,N
2451224,N
2452476,N
2453708,N
2454952,N
2456168,N
2457388,N
2458548,N
2459712,N
2460880,N
2462056,N
2463244,N
2464428,N
2465620,N
2466820,N
2468020,N
2469212,N
2470396,N
2471560,N
2472696,N
2473812,N
2474972,N
2476148,N
2477284,N
2478456,N
2479608,N
2480768,N
2481900,N
2483052,N
2484208,N
2485308,N
2486404,N
2487508,N
2488580,N
2489648,N
2490692,N
2491740,N
2492776,N
2493820,N
2494896,N
2495964,N
2497056,N
2498204,N
2499300,N
2500448,N
2501628,N
2502748,N
2503912,N
2505140,N
2506308,N
2507500,N
2508820,N
2510016,N
2511328,N
2512596,N
2513868,N
2515152,N
2516440,N
2517716,N
2518980,N
2520244,N
2521476,N
2522700,N
2523880,N
2525056,N
2526196,N
2527332,N
2528464,N
2529556,N
2530660,N
2531728,N
2532812,N
2533888,N
2534960,N
2536036,N
2537172,N
2538312,N
2539532,N
2540844,N
2542084,N
2543320,N
2544572,N
2545812,N
2547020,N
2548232,N
2549476,N
2550688,N
2551880,N
2553028,N
2554184,N
2555324,N
2556472,N
2557632,N
2558740,N
2559844,N
2560940,N
2562032,N
2563096,N
2564168,N
2565252,N
2566260,N
2567256,N
2568240,N
2569208,N
2570176,N
2571160,N
2572128,N
2573128,N
2574156,N
2575164,N
2576184,N
2577200,N
2578208,N
2579248,N
2580288,N
2581328,N
2582412,N
2583572,N
2584672,N
2585964,N
2587196,N
2588452,N
2589748,N
2591076,N
2592444,N
2593784,N
2595116,N
2596456,N
2597772,N
2599096,N
2600416,N
2601708,N
2603008,N
2604312,N
2605584,N
2606868,N
2608144,N
2609388,N
2610600,N
2611856,N
2613028,N
2614164,N
2615228,N
2616272,N
2617276,N
2618248,N
2619232,N
2620216,N
2621196,N
2622192,N
2623180,N
2624196,N
2625208,N
2626228,N
2627276,N
2628316,N
2629376,N
2630472,N
2631592,N
2632764,N
2633932,N
2635100,N
2636296,N
2637436,N
2638580,N
2639716,N
2640808,N
2641912,N
2643040,N
2644152,N
2645208,N
2646244,N
2647364,N
2648568,N
2649772,N
2651128,N
2652400,N
2653632,N
2654868,N
2656084,N
2657300,N
2658492,N
2659676,N
2660852,N
2662024,N
2663180,N
2664332,N
2665508,N
2666676,N
2667860,N
2669060,N
2670252,N
2671428,N
2672640,N
2673888,N
2675104,N
2676328,N
2677552,N
2678752,N
2679976,N
2681164,N
2682364,N
2683552,N
2684752,N
2685948,N
2687124,N
2688288,N
2689440,N
2690604,N
2691764,N
2692944,N
2694132,N
2695332,N
2696516,N
2697716,N
2698932,N
2700124,N
2701316,N
2702508,N
2703704,N
2704888,N
2706088,N
2707276,N
2708436,N
2709552,N
2710640,N
2711716,N
2712816,N
2713932,N
2715100,N
2716284,N
2717596,N
2718808,N
2720020,N
2721208,N
2722392,N
2723588,N
2724780,N
2725984,N
2727188,N
2728388,N
2729568,N
2730760,N
2731944,N
2733168,N
2734400,N
2735632,N
2736856,N
2738064,N
2739244,N
2740404,N
2741556,N
2742724,N
2743952,N
2745212,N
2746496,N
2747804,N
2749124,N
2750456,N
2751796,N
2753104,N
2754416,N
2755732,N
2757000,N
2758252,N
2759500,N
2760736,N
2761960,N
2763188,N
2764428,N
2765652,N
2766840,N
2768020,N
2769224,N
2770428,N
2771620,N
2772836,N
2774028,N
2775216,N
2776424,N
2777624,N
2778824,N
2780032,N
2781236,N
2782432,N
2783628,N
2784848,N
2786068,N
2787280,N
2788500,N
2789664,N
2790848,N
2792052,N
2793240,N
2794472,N
2795720,N
2796968,N
2798212,N
2799456,N
2800684,N
2801916,N
2803144,N
2804368,N
2805592,N
2806796,N
2807988,N
2809180,N
2810364,N
2811560,N
2812732,N
2813904,N
2815036,N
2816120,N
2817188,N
2818292,N
2819356,N
2820416,N
2821504,N
2822596,N
2823748,N
2824872,N
2826052,N
2827204,N
2828316,N
2829420,N
2830472,N
2831516,N
2832604,N
2833768,N
2834892,N
2836296,N
2837596,N
2838848,N
2840088,N
2841320,N
2842536,N
2843756,N
2844960,N
2846136,N
2847312,N
2848492,N
2849664,N
2850868,N
2852080,N
2853292,N
2854532,N
2855784,N
2857024,N
2858264,N
2859496,N
2860696,N
2861888,N
2863092,N
2864276,N
2865456,N
2866624,N
2867736,N
2868852,N
2870008,N
2871168,N
2872316,N
2873488,N
2874672,N
2875860,N
2876992,N
2878196,N
2879392,N
2880628,N
2881776,N
2882940,N
2884124,N
