time,type
1086420,N
1087692,N
1089048,N
1090284,N
1091660,N
1092900,N
1094256,N
1095552,N
1096912,N
1098252,N
1099528,N
1100876,N
1102076,N
1103432,N
1104676,N
1106008,N
1107288,N
1108620,N
1110000,N
1111292,N
1112744,N
1114028,N
1115348,N
1116672,N
1117948,N
1119272,N
1120496,N
1121880,N
1123132,N
1124440,N
1125736,N
1127108,N
1128492,N
1129796,N
1131152,N
1132424,N
1133812,N
1135164,N
1136460,N
1137840,N
1139136,N
1140568,N
1141848,N
1143216,N
1144544,N
1145920,N
1147288,N
1148580,N
1149980,N
1151336,N
1152684,N
1154176,N
1155416,N
1156696,N
1157904,N
1158900,S
1159944,N
1161072,N
1162128,N
1163076,N
1164096,N
1165240,N
1166596,N
1167876,N
1169132,N
1170464,N
1171716,N
1173004,N
1174312,N
1175516,N
1176748,N
1177944,N
1179084,N
1180308,N
1181476,N
1182700,N
1183948,N
1185120,N
1186460,N
1187736,N
1189020,N
1190320,N
1191492,N
1192804,N
1194052,N
1195288,N
1196556,N
1197756,N
1199084,N
1200412,N
1201736,N
1203088,N
1204364,N
1205652,N
1206960,N
1208276,N
1209604,N
1210916,N
1212336,N
1213632,N
1215024,N
1216368,N
1217676,N
1219068,N
1220384,N
1221636,N
1223024,N
1224364,N
1225796,N
1227032,N
1228300,N
1229640,N
1230892,N
1232240,N
1233456,N
1234840,N
1236136,N
1237404,N
1238768,N
1240040,N
1241356,N
1242628,N
1244032,N
1245404,N
1246736,N
1248092,N
1249380,N
1250788,N
1252188,N
1253472,N
1254736,N
1255888,N
1257160,N
1258420,N
1259684,N
1260908,N
1262320,N
1263660,N
1264944,N
1266360,N
1267624,N
1268968,N
1270316,N
1271560,N
1272904,N
1274244,N
1275488,N
1276912,N
1278204,N
1279548,N
1280928,N
1282236,N
1283656,N
1284976,N
1286356,N
1287772,N
1289144,N
1290548,N
1291816,N
1293152,N
1294396,N
1295772,N
1297148,N
1298380,N
1299840,N
1301292,N
1302700,N
1304120,N
1305444,N
1306848,N
1308104,N
1309460,N
1310756,N
1312088,N
1313440,N
1314676,N
1316072,N
1317324,N
1318748,N
1320160,N
1321564,N
1322956,N
1324232,N
1325620,N
1326892,N
1328244,N
1329680,N
1330964,N
1332324,N
1333688,N
1335092,N
1336480,N
1337740,N
1339080,N
1340336,N
1341584,N
1342964,N
1344236,N
1345456,N
1346684,N
1347864,N
1349164,N
1350440,N
1351700,N
1353024,N
1354224,N
1355412,N
1356724,N
1358012,N
1359204,N
1360624,N
1361952,N
1363276,N
1364752,N
1366056,N
1367432,N
1368684,N
1369900,N
1371308,N
1372560,N
1373820,N
1374968,N
1376148,N
1377292,N
1378300,N
1379240,N
1380156,N
1381068,N
1382016,N
1383024,N
1384000,N
1384912,N
1385828,N
1387016,N
1388240,N
1389348,N
1390464,N
1391660,N
1392776,N
1393940,N
1395180,N
1396352,N
1397636,N
1398892,N
1400108,N
1401436,N
1402672,N
1403832,N
1405172,N
1406496,N
1407736,N
1409012,N
1410288,N
1411564,N
1412916,N
1414204,N
1415496,N
1416912,N
1418284,N
1419492,N
1420824,N
1422176,N
1423608,N
1424920,N
1426200,N
1427532,N
1428788,N
1430176,N
1431584,N
1432920,N
1434408,N
1435704,N
1437156,N
1438428,N
1439780,N
1441060,N
1442396,N
1443716,N
1445000,N
1446376,N
1447580,N
1448968,N
1450256,N
1451596,N
1452964,N
1454288,N
1455720,N
1457032,N
1458364,N
1459752,N
1461108,N
1462556,N
1463884,N
1465196,N
1466420,N
1467680,N
1469120,N
1470460,N
1471940,N
1473248,N
1474616,N
1475952,N
1477236,N
1478628,N
1479908,N
1481256,N
1482668,N
1483968,N
1485364,N
1486788,N
1488260,N
1489740,N
1491076,N
1492600,N
1494052,N
1495344,N
1496768,N
1498056,N
1499472,N
1500860,N
1502232,N
1503620,N
1504848,N
1506196,N
1507504,N
1508788,N
1510236,N
1511556,N
1512896,N
1514260,N
1515472,N
1516888,N
1518240,N
1519560,N
1521004,N
1522368,N
1523664,N
1525040,N
1526236,N
1527608,N
1528948,N
1530352,N
1531656,N
1532864,N
1534060,N
1535192,N
1536424,N
1537564,N
1538780,N
1540068,N
1541224,N
1542456,N
1543716,N
1544852,N
1546032,N
1547316,N
1548524,N
1549788,N
1550960,N
1552236,N
1553504,N
1554744,N
1556060,N
1557328,N
1558552,N
1559872,N
1561172,N
1562468,N
1563816,N
1565056,N
1566340,N
1567748,N
1569080,N
1570484,N
1571900,N
1573264,N
1574656,N
1575872,N
1576996,N
1578244,N
1579460,N
1580740,N
1582088,N
1583396,N
1584744,N
1585860,N
1586940,N
1587952,N
1588928,N
1590272,N
1591564,N
1592948,N
1594172,N
1595504,N
1596796,N
1598104,N
1599500,N
1600796,N
1602140,N
1603548,N
1604824,N
1606316,N
1607736,N
1609140,N
1610548,N
1611920,N
1613324,N
1614848,N
1616264,N
1617692,N
1619196,N
1620428,N
1621860,N
1623364,N
1624736,N
1626080,N
1627476,N
1628920,N
1630480,N
1631848,N
1633144,N
1634412,N
1635596,N
1636912,N
1638064,N
1639280,N
1640464,N
1641508,N
1642508,N
1643564,N
1644908,N
1646224,N
1647480,N
1648728,N
1649988,N
1651100,N
1652072,N
1653028,N
1654048,N
1655172,N
1656372,N
1657632,N
1658892,N
1660116,N
1661492,N
1662908,N
1664312,N
1665624,N
1666848,N
1668156,N
1669396,N
1670632,N
1672028,N
1673320,N
1674628,N
1676036,N
1677292,N
1678692,N
1680132,N
1681388,N
1682708,N
1683944,N
1685216,N
1686524,N
1687728,N
1689120,N
1690384,N
1691692,N
1692900,N
1693988,N
1695200,N
1696392,N
1697744,N
1699028,N
1700320,N
1701700,N
1703052,N
1704488,N
1705800,N
1707192,N
1708480,N
1709884,N
1711200,N
1712548,N
1713992,N
1715304,N
1716636,N
1717996,N
1719468,N
1720992,N
1722400,N
1723864,N
1725268,N
1726736,N
1728224,N
1729580,N
1730972,N
1732300,N
1733864,N
1735364,N
1736752,N
1738228,N
1739620,N
1740968,N
1742440,N
1743728,N
1744824,N
1746000,N
1747316,N
1748544,N
1749960,N
1751216,N
1752620,N
1753924,N
1755268,N
1756584,N
1757920,N
1759284,N
1760576,N
1762012,N
1763364,N
1764732,N
1766208,N
1767544,N
1768948,N
1770392,N
1771780,N
1773036,N
1774248,N
1775496,N
1776692,N
1777956,N
1779216,N
1780376,N
1781468,N
1782420,N
1783504,N
1784720,N
1785896,N
1787240,N
1788488,N
1789888,N
1791188,N
1792472,N
1793808,N
1795056,N
1796424,N
1797740,N
1799248,N
1800692,N
1802164,N
1803636,N
1804968,N
1806436,N
1807752,N
1809132,N
1810448,N
1811916,N
1813272,N
1814852,N
1816252,N
1817748,N
1819168,N
1820568,N
1822084,N
1823540,N
1824972,N
1826472,N
1827992,N
1829544,N
1831176,N
1832752,N
1834360,N
1835824,N
1837464,N
1838984,N
1840572,N
1842036,N
1843668,N
1845080,N
1846616,N
1848028,N
1849580,N
1851044,N
1852600,N
1854088,N
1855512,N
1857056,N
1858476,N
1860120,N
1861584,N
1863004,N
1864404,N
1865776,N
1867328,N
1868880,N
1870448,N
1871976,N
1873392,N
1874932,N
1876324,N
1877908,N
1879388,N
1880840,N
1882364,N
1883752,N
1885228,N
1886664,N
1888144,N
1889588,N
1891012,N
1892504,N
1893924,N
1895336,N
1896796,N
1898152,N
1899844,N
1901232,N
1902724,N
1904284,N
1905632,N
1907120,N
1908624,N
1910008,N
1911548,N
1912904,N
1914428,N
1915824,N
1917448,N
1918848,N
1920368,N
1921776,N
1923220,N
1924700,N
1926076,N
1927628,N
1928992,N
1930444,N
1931848,N
1933308,N
1934784,N
1936164,N
1937652,N
1938940,N
1940408,N
1941864,N
1943260,N
1944672,N
1945996,N
1947528,N
1948836,N
1950240,N
1951696,N
1953124,N
1954508,N
1955840,N
1957312,N
1958640,N
1960116,N
1961416,N
1962944,N
1964336,N
1965712,N
1967148,N
1968448,N
1969964,N
1971284,N
1972792,N
1974124,N
1975472,N
1976960,N
1978368,N
1979844,N
1981168,N
1982628,N
1983936,N
1985404,N
1986792,N
1988228,N
1989600,N
1990920,N
1992484,N
1993872,N
1995420,N
1996844,N
1998320,N
1999816,N
2001292,N
2002736,N
2004052,N
2005540,N
2006868,N
2008316,N
2009720,N
2011040,N
2012508,N
2013804,N
2015196,N
2016520,N
2017876,N
2019284,N
2020676,N
2022140,N
2023468,N
2024972,N
2026280,N
2027644,N
2028972,N
2030336,N
2031840,N
2033180,N
2034632,N
2035956,N
2037472,N
2038844,N
2040144,N
2041532,N
2042800,N
2044300,N
2045724,N
2047028,N
2048447,N
2049752,N
2051148,N
2052520,N
2053880,N
2055252,N
2056556,N
2058132,N
2059496,N
2060900,N
2062308,N
2063684,N
2065112,N
2066400,N
2067860,N
2069168,N
2070507,N
2071931,N
2073304,N
2074752,N
2076056,N
2077504,N
2078944,N
2080308,N
2081820,N
2083224,N
2084596,N
2085984,N
2087340,N
2088880,N
2090360,N
2091924,N
2093348,N
2094900,N
2096284,N
2097832,N
2099216,N
2100768,N
2102156,N
2103684,N
2105200,N
2106668,N
2108080,N
2109416,N
2110916,N
2112208,N
2113612,N
2114936,N
2116312,N
2117728,N
2119040,N
2120492,N
2121800,N
2123188,N
2124396,N
2125856,N
2127240,N
2128612,N
2129984,N
2131288,N
2132700,N
2133932,N
2135364,N
2136664,N
2138040,N
2139428,N
2140868,N
2142336,N
2143700,N
2145128,N
2146548,N
2148012,N
2149324,N
2150824,N
2152136,N
2153568,N
2154928,N
2156292,N
2157808,N
2159160,N
2160564,N
2161956,N
2163328,N
2164732,N
2166012,N
2167592,N
2169004,N
2170364,N
2171860,N
2173200,N
2174652,N
2176044,N
2177432,N
2178804,N
2180096,N
2181488,N
2182740,N
2184116,N
2185396,N
2186772,N
2188148,N
2189596,N
2190964,N
2192348,N
2193848,N
2195172,N
2196600,N
2197864,N
2199260,N
2200712,N
2202024,N
2203512,N
2204808,N
2206320,N
2207768,N
2209160,N
2210576,N
2211912,N
2213384,N
2214712,N
2216148,N
2217480,N
2218908,N
2220232,N
2221564,N
2222948,N
2224232,N
2225676,N
2226972,N
2228376,N
2229672,N
2231080,N
2232508,N
2233772,N
2235184,N
2236588,N
2237924,N
2239348,N
2240612,N
2241996,N
2243400,N
2244712,N
2246092,N
2247376,N
2248804,N
2250344,N
2251800,N
2253320,N
2254744,N
2256228,N
2257536,N
2259020,N
2260440,N
2261780,N
2263388,N
2264736,N
2266288,N
2267712,N
2269160,N
2270532,N
2271952,N
2273320,N
2274640,N
2276168,N
2277468,N
2278784,N
2279988,N
2281308,N
2282660,N
2283784,N
2284912,N
2286020,N
2287064,N
2288312,N
2289600,N
2291028,N
2292360,N
2293748,N
2295100,N
2296456,N
2297832,N
2299112,N
2300504,N
2301784,N
2303164,N
2304504,N
2305844,N
2307252,N
2308664,N
2310052,N
2311280,N
2312652,N
2314068,N
2315412,N
2316824,N
2318188,N
2319636,N
2320936,N
2322400,N
2323824,N
2325268,N
2326688,N
2328040,N
2329440,N
2330752,N
2332268,N
2333596,N
2334992,N
2336328,N
2337728,N
2339140,N
2340504,N
2341940,N
2343332,N
2344736,N
2346060,N
2347524,N
2348916,N
2350404,N
2351752,N
2353216,N
2354732,N
2356164,N
2357600,N
2359032,N
2360452,N
2361772,N
2363228,N
2364516,N
2365932,N
2367360,N
2368796,N
2370252,N
2371600,N
2373024,N
2374280,N
2375664,N
2377048,N
2378464,N
2379880,N
2381132,N
2382564,N
2383864,N
2385248,N
2386656,N
2388028,N
2389560,N
2390988,N
2392412,N
2393708,N
2395376,N
2396808,N
2398304,N
2399672,N
2401092,N
2402428,N
2403780,N
2405136,N
2406536,N
2407928,N
2409256,N
2410632,N
2411932,N
2413336,N
2414624,N
2416080,N
2417384,N
2418804,N
2420160,N
2421616,N
2423060,N
2424424,N
2425820,N
2427108,N
2428640,N
2429920,N
2431292,N
2432632,N
2433876,N
2435376,N
2436696,N
2438056,N
2439376,N
2440840,N
2442324,N
2443728,N
2445184,N
2446496,N
2448056,N
2449456,N
2450868,N
2452308,N
2453760,N
2455228,N
2456664,N
2458304,N
2459724,N
2461256,N
2462668,N
2464052,N
2465540,N
2467008,N
2468500,N
2469816,N
2471276,N
2472696,N
2473980,N
2475420,N
2476704,N
2478048,N
2479412,N
2480700,N
2481984,N
2483120,N
2484264,N
2485456,N
2486672,N
2487884,N
2489016,N
2490252,N
2491472,N
2492620,N
2493872,N
2495168,N
2496328,N
2497656,N
2499080,N
2500372,N
2501860,N
2503260,N
2504636,N
2506052,N
2507420,N
2508880,N
2510152,N
2511696,N
2513160,N
2514560,N
2515900,N
2517148,N
2518516,N
2519788,N
2521248,N
2522592,N
2523952,N
2525408,N
2526776,N
2528288,N
2529620,N
2531012,N
2532300,N
2533708,N
2535328,N
2536760,N
2538276,N
2539612,N
2541044,N
2542612,N
2544120,N
2545636,N
2547056,N
2548572,N
2549984,N
2551400,N
2552988,N
2554344,N
2555724,N
2557168,N
2558464,N
2559948,N
2561212,N
2562444,N
2563920,N
2565288,N
2566784,N
2568212,N
2569572,N
2571012,N
2572352,N
2573692,N
2575048,N
2576316,N
2577772,N
2579036,N
2580556,N
2582212,N
2583620,N
2585036,N
2586532,N
2587984,N
2589476,N
2590832,N
2592364,N
2593800,N
2595332,N
2596812,N
2598120,N
2599540,N
2600872,N
2602468,N
2603976,N
2605404,N
2606932,N
2608364,N
2609740,N
2611208,N
2612432,N
2613784,N
2615328,N
2616836,N
2618268,N
2619604,N
2621100,N
2622516,N
2623896,N
2625380,N
2626872,N
2628220,N
2629660,N
2630892,N
2632404,N
2633804,N
2635204,N
2636616,N
2638028,N
2639452,N
2640756,N
2642240,N
2643568,N
2644888,N
2646220,N
2647508,N
2649124,N
2650488,N
2651916,N
2653412,N
2654772,N
2656280,N
2657796,N
2659040,N
2660528,N
2661908,N
2663440,N
2664924,N
2666276,N
2667696,N
2669060,N
2670412,N
2671856,N
2673184,N
2674496,N
2675804,N
2677204,N
2678688,N
2679968,N
2681396,N
2682796,N
2684132,N
2685696,N
2687052,N
2688384,N
2689768,N
2691344,N
2692848,N
2694312,N
2695824,N
2697300,N
2698756,N
2700288,N
2701888,N
2703264,N
2704840,N
2706336,N
2707852,N
2709280,N
2710732,N
2712292,N
2713740,N
2715148,N
2716628,N
2718076,N
2719636,N
2721032,N
2722340,N
2723916,N
2725216,N
2726564,N
2728008,N
2729412,N
2730908,N
2732220,N
2733724,N
2735100,N
2736532,N
2738000,N
2739292,N
2740808,N
2742252,N
2743580,N
2745212,N
2746544,N
2747856,N
2749096,N
2750676,N
2752112,N
2753684,N
2755124,N
2756484,N
2757816,N
2759028,N
2760252,N
2761416,N
2762544,N
2763604,N
2764768,N
2765956,N
2767268,N
2768520,N
2769680,N
2770920,N
2772096,N
2773360,N
2774720,N
2776008,N
2777296,N
2778692,N
2780036,N
2781332,N
2782804,N
2784284,N
2785564,N
2786944,N
2788228,N
2789724,N
2791180,N
2792456,N
2793960,N
2795292,N
2796664,N
2798120,N
2799436,N
2800848,N
2802160,N
2803572,N
2804956,N
2806324,N
2807700,N
2808996,N
2810412,N
2811668,N
2812976,N
2814224,N
2815252,S
2816296,S
2817348,N
2818456,N
2819812,N
2821108,N
2822472,N
2823768,N
2825120,N
2826504,N
2827928,N
2829396,N
2830788,N
2832176,N
2833616,N
2835020,N
2836416,N
2837840,N
2839092,N
2840468,N
2841804,N
2842976,N
2844348,N
2845524,N
2846820,N
2848032,N
2849224,N
2850412,N
2851480,N
2852664,N
2853900,N
2855120,N
2856488,N
2857736,N
2859184,N
2860624,N
2862104,N
2863568,N
2865016,N
2866536,N
2867912,N
2869184,N
2870344,N
2871608,N
2872828,N
2874068,N
2875132,N
2876296,N
2877456,N
2878580,N
2879652,N
2880664,N
2881620,N
2882600,N
2883840,N
2885028,N
2886268,N
2887516,N
2888776,N
2890088,N
2891328,N
2892580,N
2893852,N
2895080,N
2896472,N
2897884,N
2899144,N
2900508,N
2901856,N
2903080,N
2904436,N
2905772,N
2907068,N
2908512,N
2909828,N
2911192,N
2912496,N
2913776,N
2915192,N
2916496,N
2917908,N
2919172,N
2920500,N
2921828,N
2923088,N
2924448,N
2925708,N
2927136,N
2928528,N
2929904,N
2931292,N
2932572,N
2933948,N
2935232,N
2936672,N
2938056,N
2939412,N
2940812,N
2942084,N
2943536,N
2944916,N
2946280,N
2947728,N
2949060,N
2950468,N
2951772,N
2953176,N
2954580,N
2955992,N
2957468,N
2958736,N
2960112,N
2961436,N
2962828,N
2964232,N
2965564,N
2966956,N
2968204,N
2969576,N
2970856,N
2972120,N
2973472,N
2974760,N
2976104,N
2977380,N
2978640,N
2979960,N
2981176,N
2982532,N
2983788,N
2985144,N
2986528,N
2987856,N
2989288,N
2990732,N
2992292,N
2993644,N
2995048,N
2996376,N
2997824,N
2999256,N
3000664,N
3002104,N
3003468,N
3005024,N
3006376,N
3007820,N
3009228,N
3010684,N
3012144,N
3013548,N
3015048,N
3016392,N
3017864,N
3019244,N
3020684,N
3022008,N
3023348,N
3024804,N
3026232,N
3027688,N
3028964,N
3030392,N
3031720,N
3033080,N
3034528,N
3035928,N
3037364,N
3038652,N
3040088,N
3041404,N
3042844,N
3044232,N
3045632,N
3047036,N
3048348,N
3049820,N
3051116,N
3052584,N
3053952,N
3055388,N
3056836,N
3058180,N
3059704,N
3061040,N
3062408,N
3063676,N
3065040,N
3066396,N
3067776,N
3069076,N
3070308,N
3071676,N
3072864,N
3074072,N
3075252,N
3076368,N
3077472,N
3078564,N
3079872,N
3081084,N
3082320,N
3083652,N
3084904,N
3086220,N
3087468,N
3088556,N
3089632,N
3090560,N
3091476,N
3092392,N
3093300,N
3094252,N
3095312,N
3096484,N
3097728,N
3098904,N
3100136,N
3101320,N
3102500,N
3103808,N
3105004,N
3106240,N
3107544,N
3108740,N
3110148,N
3111528,N
3112900,N
3114224,N
3115508,N
3116920,N
3118240,N
3119768,N
3121208,N
3122708,N
3124084,N
3125536,N
3126900,N
3128264,N
3129552,N
3130956,N
3132404,N
3133596,N
3134804,N
3135888,N
3137000,N
3138236,N
3139436,N
3140772,N
3142080,N
3143328,N
3144664,N
3145860,N
3147112,N
3148464,N
3149752,N
3150996,N
3152344,N
3153600,N
3154996,N
3156312,N
3157680,N
3159052,N
3160360,N
3161784,N
3163056,N
3164424,N
3165848,N
3167224,N
3168668,N
3169972,N
3171340,N
3172716,N
3174028,N
3175284,N
3176396,N
3177672,N
3178924,N
3180208,N
3181688,N
3183124,N
3184528,N
3185780,N
3187084,N
3188348,N
3189572,N
3190900,N
3192100,N
3193384,N
3194724,N
3195992,N
3197336,N
3198536,N
3199808,N
3201180,N
3202480,N
3203864,N
3205080,N
3206392,N
3207804,N
3209148,N
3210520,N
3211740,N
3213092,N
3214536,N
3215820,N
3217284,N
3218748,N
3220176,N
3221568,N
3222832,N
3224304,N
3225756,N
3226952,N
3228132,N
3229264,N
3230312,N
3231432,N
3232636,N
3233980,N
3235216,N
3236496,N
3237804,N
3238960,N
3240248,N
3241596,N
3242848,N
3244256,N
3245544,N
3246940,N
3248264,N
3249536,N
3250956,N
3252208,N
3253608,N
3254932,N
3256212,N
3257620,N
3258868,N
3260224,N
3261544,N
3262716,N
3264116,N
3265508,N
3266892,N
3268208,N
3269364,N
3270516,N
3271588,N
3272580,N
3273520,N
3274632,N
3275936,N
3277264,N
3278580,N
3279856,N
3281116,N
