time,type
475384,N
476876,N
478252,N
479732,N
481260,N
482820,N
484464,N
486092,N
487712,N
489288,N
490844,N
492352,N
493832,N
495340,N
496824,N
498224,N
499072,S
500572,N
502080,N
503620,N
505096,N
506572,N
508040,N
509472,N
510896,N
512312,N
513784,N
515251,N
516724,N
518216,N
519652,N
521020,N
522408,N
523196,S
524620,N
526072,N
527572,N
529036,N
530516,N
531952,N
533404,N
534228,S
535724,N
537212,N
538688,N
539932,N
541304,N
542704,N
544076,N
545468,N
546840,N
548220,N
549628,N
551016,N
552432,N
553472,S
554940,N
556360,N
557816,N
559204,N
560676,N
562068,N
563472,N
564916,N
566332,N
567748,N
569136,N
570580,N
571392,S
572808,N
574192,N
575580,N
576960,N
578336,N
579724,N
581152,N
582596,N
584084,N
585472,N
586928,N
588444,N
589988,N
591476,N
592964,N
594408,N
595884,N
597304,N
598696,N
600052,N
601184,S
602488,N
603780,N
605120,N
606476,N
607832,N
609224,N
610608,N
612020,N
613400,N
614796,N
616196,N
617608,N
618960,N
620392,N
621840,N
623240,N
624624,N
625996,N
627356,N
628740,N
630104,N
631488,N
632896,N
634404,N
635828,N
637284,N
638748,N
640232,N
641664,N
643096,N
644544,N
645964,N
647388,N
648804,N
650192,N
651544,N
652864,N
654176,N
655528,N
656856,N
658228,N
659588,N
660940,N
662336,N
663736,N
665144,N
666560,N
668044,N
669496,N
670904,N
672284,N
673700,N
675080,N
676524,N
677452,S
678864,N
680300,N
681704,N
683120,N
684472,N
685860,N
687208,N
688620,N
689964,N
691248,N
692636,N
693600,S
695052,N
696468,N
697952,N
699436,N
700920,N
702360,N
703880,N
705388,N
706912,N
708412,N
709920,N
710712,S
712208,N
713768,N
715364,N
716912,N
718440,N
719920,N
721376,N
722196,S
723676,N
725220,N
726612,N
728068,N
729448,N
730816,N
732200,N
733560,N
734916,N
735920,S
737308,N
738652,N
740060,N
741464,N
742920,N
744348,N
745724,N
746512,S
747960,N
749336,N
750848,N
752348,N
753744,N
755088,N
756468,N
757860,N
759304,N
760760,N
762216,N
763724,N
765144,N
766596,N
768044,N
769508,N
770936,N
772392,N
773848,N
775260,N
776744,N
778188,N
779596,N
780912,N
782352,N
783816,N
785340,N
786876,N
788372,N
789920,N
791392,N
792864,N
793612,S
794992,N
796432,N
797840,N
799284,N
800728,N
802176,N
803060,S
804512,N
805932,N
807412,N
808856,N
810312,N
811768,N
813216,N
814660,N
816080,N
817520,N
818316,S
819764,N
821276,N
822768,N
824280,N
825036,S
826416,N
827796,N
829312,N
830720,N
832168,N
833600,N
835096,N
836452,N
837836,N
839272,N
840716,N
842164,N
843584,N
845044,N
846096,S
847636,N
849132,N
850640,N
852068,N
853572,N
855072,N
856592,N
858100,N
859624,N
861100,N
862584,N
864024,N
865476,N
866952,N
867724,S
869200,N
870716,N
872236,N
873756,N
875260,N
876700,N
878152,N
879636,N
881116,N
882592,N
883348,S
884852,N
886428,N
888044,N
889572,N
891196,N
892752,N
894288,N
895676,N
897056,N
898488,N
899292,S
900796,N
902328,N
903908,N
905384,N
906936,N
908444,N
909976,N
911460,N
912328,S
913848,N
915392,N
916936,N
918416,N
919844,N
920580,S
922036,N
923528,N
925084,N
926580,N
928092,N
929596,N
930324,S
931720,N
933240,N
934764,N
936168,N
936972,S
938412,N
939828,N
941272,N
942696,N
944116,N
945536,N
947000,N
948444,N
949944,N
951468,N
953048,N
954632,N
956204,N
957684,N
959184,N
960660,N
962140,N
962896,S
964380,N
965968,N
967340,N
968732,N
970156,N
971544,N
972980,N
974396,N
975892,N
977328,N
978736,N
980236,N
981688,N
983208,N
984660,N
986148,N
987648,N
988468,S
989960,N
991480,N
992996,N
993972,S
995504,N
997000,N
998456,N
999908,N
1001324,N
1002788,N
1004192,N
1005600,N
1006436,S
1007916,N
1009424,N
1010880,N
1012340,N
1013084,S
1014480,N
1015948,N
1017388,N
1018844,N
1019620,S
1021012,N
1022480,N
1023852,N
1025192,N
1026404,N
1027632,N
1028935,N
1030268,N
1031636,N
1033000,N
1034415,N
1035816,N
1037311,N
1038811,N
1040384,N
1041948,N
1043599,N
1045147,N
1046771,N
1048308,N
1049792,N
1050684,S
1052216,N
1053804,N
1055448,N
1056972,N
1058564,N
1060072,N
1061604,N
1063040,N
1064540,N
1065992,N
1067524,N
1068936,N
1070360,N
1071732,N
1073092,N
1074532,N
1075908,N
1077308,N
1078740,N
1080180,N
1081704,N
1082448,S
1083924,N
1085432,N
1086984,N
1088416,N
1089872,N
1091284,N
1092732,N
1094140,N
1095632,N
1097080,N
1098564,N
1100036,N
1101568,N
1103012,N
1104508,N
1106036,N
1107504,N
1108952,N
1110436,N
1111876,N
1113336,N
1114732,N
1116140,N
1116988,S
1118408,N
1119896,N
1121328,N
1122696,N
1124040,N
1125392,N
1126696,N
1128008,N
1129352,N
1130700,N
1132076,N
1133516,N
1134920,N
1136388,N
1137824,N
1139276,N
1140780,N
1142376,N
1143952,N
1145552,N
1147100,N
1148664,N
1150104,N
1151648,N
1153244,N
1154784,N
1156392,N
1157932,N
1159556,N
1161028,N
1162656,N
1164284,N
1165844,N
1167304,N
1168820,N
1170264,N
1171748,N
1172504,S
1173928,N
1175496,N
1176980,N
1177716,S
1179104,N
1180572,N
1182020,N
1183468,N
1184204,S
1185624,N
1187128,N
1188608,N
1190060,N
1191512,N
1192956,N
1194468,N
1195920,N
1197372,N
1198168,S
1199564,N
1201068,N
1202460,N
1203796,N
1205148,N
1206376,N
1207824,N
1209304,N
1210760,N
1212280,N
1213732,N
1215260,N
1216740,N
1218300,N
1219792,N
1221244,N
1222032,N
1223412,N
1224880,N
1226168,N
1227548,N
1228984,N
1230452,N
1231984,N
1233460,N
1234968,N
1236396,N
1237892,N
1239408,N
1240880,N
1242376,N
1243872,N
1244660,N
1246184,N
1247808,N
1249364,N
1250852,N
1252328,N
1253776,N
1255228,N
1256696,N
1258076,N
1259444,N
1260876,N
1262280,N
1263720,N
1265160,N
1266608,N
1268112,N
1269540,N
1271020,N
1272524,N
1274056,N
1275680,N
1277148,N
1278656,N
1280180,N
1281612,N
1283076,N
1283872,S
1285332,N
1286920,N
1288384,N
1289880,N
1291300,N
1292776,N
1294176,N
1295620,N
1297040,N
1298432,N
1299872,N
1301272,N
1302688,N
1304068,N
1305512,N
1306888,N
1308288,N
1309736,N
1311156,N
1312548,N
1313908,N
1315348,N
1316100,S
1317492,N
1318960,N
1320424,N
1321876,N
1322668,S
1324136,N
1325452,N
1326800,N
1328188,N
1329540,N
1330932,N
1332296,N
1333696,N
1335124,N
1336604,N
1338044,N
1339600,N
1341108,N
1342676,N
1344180,N
1345768,N
1347320,N
1348860,N
1349632,S
1351116,N
1352704,N
1354200,N
1355724,N
1357204,N
1358712,N
1360152,N
1361572,N
1362936,N
1364360,N
1365768,N
1367296,N
1368756,N
1370308,N
1371860,N
1373392,N
1374972,N
1376516,N
1378084,N
1379584,N
1381168,N
1382720,N
1384320,N
1385860,N
1387428,N
1388348,S
1389844,N
1391296,N
1392916,N
1394356,N
1395844,N
1397280,N
1398736,N
1400140,N
1401564,N
1402956,N
1404392,N
1405848,N
1407328,N
1408804,N
1410344,N
1411856,N
1413384,N
1414880,N
1416348,N
1417868,N
1419320,N
1420800,N
1422256,N
1423728,N
1425232,N
1426664,N
1428084,N
1429560,N
1431012,N
1432500,N
1434020,N
1435580,N
1437084,N
1438596,N
1440176,N
1441740,N
1443272,N
1444764,N
1446268,N
1447760,N
1449280,N
1450756,N
1452264,N
1453792,N
1454856,S
1456364,N
1457840,N
1459300,N
1460684,N
1462032,N
1463396,N
1464648,N
1465996,N
1467344,N
1468720,N
1470108,N
1471528,N
1472896,N
1474364,N
1475772,N
1477204,N
1478640,N
1480116,N
1481632,N
1483084,N
1484492,N
1485916,N
1487380,N
1488904,N
1490428,N
1491900,N
1493364,N
1494804,N
1495496,S
1496956,N
1498476,N
1500048,N
1501564,N
1503056,N
1503896,S
1505328,N
1506776,N
1508220,N
1509612,N
1510956,N
1512248,N
1513652,N
1515048,N
1516492,N
1517852,N
1519264,N
1520676,N
1522116,N
1523532,N
1525012,N
1525928,S
1527400,N
1528924,N
1530412,N
1531948,N
1533464,N
1534972,N
1536392,N
1537836,N
1539268,N
1540796,N
1542332,N
1543928,N
1545460,N
1547016,N
1548496,N
1549896,N
1551304,N
1552740,N
1553664,S
1554824,N
1555632,S
1556568,S
1558248,N
1559868,N
1561364,N
1562848,N
1564316,N
1564924,S
1566360,N
1567888,N
1569308,N
1570748,N
1572180,N
1573628,N
1575032,N
1576432,N
1577836,N
1579248,N
1580692,N
1582096,N
1583584,N
1585068,N
1586516,N
1587968,N
1589416,N
1590852,N
1592308,N
1593708,N
1595104,N
1596528,N
1597960,N
1599376,N
1600852,N
1602344,N
1603776,N
1605260,N
1606756,N
1608164,N
1609152,S
1610636,N
1612080,N
1613488,N
1614908,N
1616324,N
1617724,N
1619152,N
1620636,N
1622172,N
1623612,N
1625048,N
1626392,N
1627852,N
1629368,N
1630860,N
1632340,N
1633780,N
1635224,N
1636684,N
1638172,N
1639736,N
1641256,N
1642812,N
1644316,N
1645764,N
1647240,N
1648716,N
1650152,N
1651604,N
1653080,N
1654508,N
1655876,N
1657240,N
1658636,N
1660044,N
1661472,N
1663000,N
1664496,N
1665928,N
1667200,N
1668600,N
1670012,N
1671460,N
1672880,N
1674348,N
1675840,N
1677288,N
1678776,N
1680260,N
1681724,N
1683124,N
1684504,N
1685904,N
1687320,N
1688736,N
1690132,N
1691520,N
1692928,N
1694368,N
1695820,N
1697324,N
1698836,N
1700344,N
1701852,N
1703304,N
1704716,N
1705936,N
1707120,N
1708328,N
1709708,N
1711132,N
1712596,N
1714096,N
1715596,N
1717072,N
1718560,N
1720076,N
1721476,N
1722880,N
1724432,N
1725940,N
1727364,N
1728772,N
1730216,N
1731664,N
1733116,N
1734604,N
1736092,N
1737600,N
1739152,N
1740660,N
1742156,N
1743656,N
1745172,N
1746648,N
1748120,N
1749604,N
1751056,N
1752512,N
1753956,N
1755336,N
1756724,N
1758136,N
1759540,N
1760912,N
1762272,N
1763604,N
1764960,N
1766312,N
1767680,N
1769048,N
1770388,N
1771708,N
1773044,N
1774404,N
1775740,N
1777104,N
1778472,N
1779840,N
1781184,N
1782548,N
1783888,N
1785232,N
1786584,N
1787920,N
1789248,N
1790580,N
1791868,N
1793168,N
1794476,N
1795096,S
1795796,S
1797284,N
1798636,N
1799960,N
1801332,N
1802660,N
1804056,N
1805432,N
1806828,N
1808216,N
1809636,N
1811020,N
1812424,N
1813864,N
1815292,N
1816720,N
1818132,N
1819588,N
1821024,N
1822464,N
1823920,N
1825356,N
1826744,N
1828128,N
1829516,N
1830884,N
1832280,N
1833636,N
1835000,N
1836384,N
1837796,N
1839184,N
1840588,N
1841960,N
1843356,N
1844724,N
1846104,N
1847428,N
1848868,N
1850268,N
1851636,N
1852972,N
1854288,N
1855664,N
1857052,N
1858484,N
1859864,N
1861260,N
1862620,N
1863968,N
1865296,N
1866608,N
1867936,N
1869204,N
1870556,N
1872008,N
1873508,N
1874992,N
1876424,N
1877844,N
1879284,N
1880760,N
1882268,N
1883756,N
1885272,N
1886756,N
1888236,N
1889652,N
1891068,N
1892552,N
1893984,N
1894776,S
1896184,N
1897568,N
1898936,N
1900332,N
1901720,N
1903100,N
1904504,N
1905864,N
1907176,N
1908504,N
1909892,N
1911280,N
1912672,N
1914048,N
1915480,N
1916892,N
1918272,N
1919668,N
1921088,N
1922544,N
1923960,N
1925352,N
1926716,N
1928040,N
1929376,N
1930736,N
1932092,N
1933472,N
1934796,N
1936092,N
1937476,N
1938856,N
1940260,N
1941700,N
1943124,N
1944532,N
1945916,N
1947284,N
1948692,N
1950108,N
1951508,N
1952924,N
1954372,N
1955760,N
1956736,S
1958048,N
1958964,S
1960500,N
1962052,N
1963572,N
1965092,N
1966556,N
1968012,N
1969476,N
1970928,N
1972440,N
1973916,N
1975348,N
1976808,N
1978304,N
1979768,N
1981208,N
1982628,N
1984100,N
1985544,N
1986944,N
1988368,N
1989764,N
1991168,N
1992520,N
1993840,N
1995160,N
1996480,N
1997840,N
1999188,N
2000580,N
2001956,N
2003336,N
2004724,N
2006088,N
2007492,N
2008888,N
2010296,N
2011680,N
2013056,N
2014424,N
2015796,N
2017184,N
2018552,N
2019908,N
2021248,N
2022540,N
2023848,N
2025144,N
2026460,N
2027808,N
2029164,N
2030516,N
2031824,N
2033152,N
2034508,N
2035848,N
2037176,N
2038560,N
2039936,N
2041308,N
2042688,N
2044092,N
2045552,N
2046968,N
2048364,N
2049772,N
2051192,N
2052596,N
2054024,N
2055464,N
2056891,N
2058376,N
2059851,N
2061280,N
2062704,N
2064152,N
2065487,N
2066864,N
2068204,N
2069592,N
2070940,N
2072244,N
2073527,N
2074856,N
2076196,N
2077560,N
2078947,N
2080364,N
2081748,N
2083148,N
2084600,N
2086020,N
2087416,N
2088868,N
2090255,N
2091580,N
2092896,N
2093956,S
2095376,N
2096788,N
2098164,N
2099528,N
2100852,N
2102200,N
2103536,N
2104820,N
2106152,N
2107632,N
2109048,N
2110452,N
2111868,N
2113376,N
2114860,N
2116316,N
2117776,N
2119200,N
2120548,N
2121932,N
2123372,N
2124820,N
2126200,N
2127632,N
2129024,N
2130492,N
2131992,N
2133432,N
2134896,N
2136344,N
2137772,N
2139180,N
2140564,N
2141956,N
2143332,N
2144732,N
2146068,N
2147364,N
2148760,N
2150168,N
2151616,N
2153020,N
2154452,N
2155924,N
2157340,N
2158756,N
2160100,N
2161544,N
2162992,N
2164356,N
2165632,N
2166976,N
2168304,N
2169644,N
2171004,N
2172404,N
2173824,N
2175268,N
2176716,N
2178120,N
2179652,N
2181120,N
2182524,N
2183908,N
2185348,N
2186752,N
2188228,N
2189660,N
2191092,N
2192540,N
2193912,N
2195316,N
2196704,N
2198148,N
2199652,N
2201112,N
2202492,N
2203800,N
2205188,N
2206552,N
2207908,N
2209204,N
2210508,N
2211860,N
2213208,N
2214556,N
2215912,N
2217308,N
2218756,N
2220240,N
2221700,N
2223260,N
2224836,N
2226324,N
2227820,N
2229268,N
2230644,N
2231968,N
2233252,N
2234640,N
2236052,N
2237516,N
2239004,N
2240472,N
2241948,N
2243464,N
2244976,N
2246540,N
2248076,N
2249612,N
2251128,N
2252612,N
2253392,S
2254864,N
2256412,N
2258000,N
2259504,N
2261012,N
2262504,N
2263984,N
2265416,N
2266756,N
2268100,N
2269420,N
2270744,N
2272116,N
2273444,N
2274764,N
2276072,N
2277368,N
2278676,N
2280000,N
2281340,N
2282748,N
2284224,N
2285732,N
2287244,N
2288752,N
2290220,N
2291676,N
2293148,N
2294600,N
2295960,N
2297460,N
2298192,S
2299548,N
2301036,N
2302464,N
2303940,N
2305360,N
2306780,N
2308224,N
2309668,N
2311140,N
2312576,N
2314016,N
2315464,N
2316892,N
2318316,N
2319744,N
2321212,N
2322656,N
2324056,N
2325420,N
2326808,N
2328164,N
2329592,N
2331000,N
2331824,S
2333272,N
2334728,N
2336176,N
2337584,N
2338992,N
2340484,N
2341912,N
2343368,N
2344812,N
2346216,N
2347696,N
2349148,N
2350576,N
2352072,N
2353484,N
2354876,N
2356264,N
2357628,N
2358964,N
2360288,N
2361628,N
2363012,N
2364348,N
2365732,N
2366516,S
2367900,N
2369308,N
2370752,N
2372148,N
2373620,N
2375048,N
2376544,N
2377992,N
2379448,N
2380852,N
2382340,N
2383744,N
2385236,N
2386632,N
2388068,N
2389564,N
2391040,N
2392580,N
2394044,N
2395416,N
2396796,N
2398116,N
2399432,N
2400772,N
2402060,N
2403248,N
2404524,N
2405836,N
2407152,N
2408516,N
2409884,N
2411260,N
2412676,N
2414060,N
2415492,N
2416892,N
2418288,N
2419712,N
2421104,N
2422528,N
2423960,N
2425420,N
2426864,N
2428376,N
2429828,N
2431324,N
2432776,N
2434260,N
2435744,N
2437236,N
2438728,N
2440128,N
2441536,N
2442964,N
2444336,N
2445660,N
2446952,N
2448276,N
2449556,N
2450872,N
2452164,N
2453520,N
2454880,N
2456240,N
2457564,N
2458928,N
2460368,N
2461784,N
2463104,N
2464472,N
2465892,N
2467304,N
2468080,S
2469472,N
2470896,N
2472316,N
2473772,N
2475252,N
2476660,N
2478148,N
2479584,N
2481052,N
2482504,N
2484012,N
2485480,N
2486984,N
2488512,N
2490052,N
2491448,N
2492828,N
2494224,N
2495712,N
2497332,N
2498928,N
2500380,N
2501804,N
2503352,N
2504852,N
2506300,N
2507612,N
2509000,N
2510396,N
2511836,N
2513208,N
2514604,N
2515968,N
2517268,N
2518600,N
2519924,N
2521272,N
2522632,N
2523944,N
2525260,N
2526592,N
2527912,N
2529304,N
2530632,N
2531968,N
2533288,N
2534600,N
2535940,N
2537312,N
2538692,N
2540052,N
2541476,N
2542924,N
2544328,N
2545692,N
2547116,N
2548456,N
2549828,N
2551296,N
2552720,N
2554184,N
2555624,N
2557012,N
2558368,N
2559752,N
2561156,N
2562552,N
2563904,N
2565240,N
2566664,N
2568064,N
2569472,N
2570852,N
2572272,N
2573680,N
2575108,N
2576520,N
2577860,N
2579184,N
2580552,N
2581960,N
2583376,N
2584764,N
2586136,N
2587540,N
2588924,N
2590348,N
2591792,N
2593288,N
2594724,N
2596236,N
2597764,N
2599188,N
2600568,N
2601984,N
2603380,N
2604800,N
2606240,N
2607576,N
2608964,N
2610360,N
2611696,N
2613080,N
2614460,N
2615820,N
2617168,N
2618516,N
2619928,N
2621328,N
2622724,N
2624116,N
2625544,N
2626924,N
2628308,N
2629720,N
2631128,N
2632572,N
2634004,N
2635416,N
2636840,N
2638280,N
2639712,N
2641140,N
2642548,N
2643928,N
2645312,N
2646696,N
2648108,N
2649524,N
2650928,N
2652256,N
2653608,N
2654916,N
2656196,N
2657500,N
2658832,N
2660144,N
2661404,N
2662296,S
2663696,N
2665020,N
2666352,N
2667680,N
2669032,N
2670404,N
2671900,N
2673296,N
2674652,N
2676036,N
2677460,N
2678844,N
2680208,N
2681552,N
2682940,N
2684352,N
2685764,N
2687136,N
2688452,N
2689744,N
2691020,N
2692292,N
2693584,N
2694892,N
2696228,N
2697636,N
2699080,N
2700540,N
2701948,N
2703352,N
2704792,N
2706260,N
2707664,N
2709084,N
2710500,N
2711880,N
2713324,N
2714784,N
2716248,N
2717664,N
2719080,N
2720520,N
2721956,N
2723412,N
2724788,N
2726184,N
2727624,N
2729092,N
2730572,N
2732008,N
2733480,N
2734888,N
2736364,N
2737756,N
2739184,N
2740600,N
2742020,N
2743420,N
2744852,N
2746288,N
2747680,N
2749048,N
2750456,N
2751696,N
2753060,N
2754472,N
2755936,N
2757416,N
2758900,N
2760364,N
2761876,N
2763420,N
2764984,N
2766468,N
2767940,N
2769452,N
2770976,N
2772444,N
2773952,N
2775484,N
2777048,N
2778684,N
2780276,N
2781844,N
2783492,N
2785152,N
2786764,N
2788448,N
2790096,N
2791712,N
2793276,N
2794900,N
2796392,N
2797984,N
2799644,N
2801180,N
2802748,N
2804252,N
2805676,N
2806680,S
2808192,N
2809628,N
2811076,N
2812460,N
2813880,N
2815292,N
2816688,N
2818076,N
2819452,N
2820820,N
2822096,N
2823504,N
2824896,N
2826284,N
2827652,N
2829040,N
2830440,N
2831876,N
2833288,N
2834760,N
2836248,N
2837776,N
2839308,N
2840836,N
2842420,N
2843932,N
2845424,N
2846176,S
2847472,N
2848420,S
2849728,N
2850624,S
2852020,N
2852988,S
2854400,N
2855808,N
2857268,N
2858720,N
2860240,N
2861796,N
2863376,N
2864956,N
2866472,N
2868056,N
2869544,N
2871084,N
2872604,N
2874108,N
2875604,N
2877052,N
2878592,N
2880124,N
2881656,N
2883112,N
2884536,N
2885956,N
2887360,N
2888876,N
2890280,N
2891716,N
2893180,N
2894628,N
2896112,N
2897620,N
2899056,N
2900484,N
2901492,S
2903092,N
2904652,N
2906136,N
2907668,N
2909112,N
2910596,N
2912100,N
2913708,N
2915200,N
2916668,N
2918040,N
2919532,N
2921012,N
2922480,N
2923972,N
2925440,N
2926896,N
2928348,N
2929840,N
2931380,N
2932944,N
2934504,N
2936036,N
2937664,N
2939240,N
2940872,N
2942448,N
2944080,N
2945620,N
2947188,N
2948652,N
2950008,N
2951472,N
2953020,N
2954628,N
2956168,N
2957688,N
2959168,N
2960716,N
2962204,N
2963708,N
2965232,N
2966752,N
2968212,N
2969676,N
2971156,N
2972704,N
2974252,N
2975692,N
2977104,N
2978500,N
2979920,N
2981368,N
2982788,N
2984244,N
2985744,N
2987196,N
2988724,N
2990244,N
2991760,N
2993268,N
2994792,N
2996304,N
2997776,N
2999244,N
3000800,N
3002396,N
3004020,N
3005596,N
3007108,N
3008624,N
3010092,N
3011580,N
3013056,N
3014524,N
3016016,N
3017524,N
3019040,N
3020524,N
3022016,N
3023488,N
3024932,N
3026332,N
3027148,S
3028564,N
3029980,N
3031424,N
3032816,N
3034204,N
3035580,N
3036924,N
3038292,N
3039716,N
3041176,N
3042644,N
3044088,N
3045476,N
3046924,N
3048424,N
3049904,N
3051428,N
3052852,N
3054420,N
3055928,N
3057544,N
3059048,N
3060528,N
3062012,N
3063512,N
3064936,N
3066388,N
3067896,N
3069456,N
3071032,N
3072616,N
3074256,N
3075736,N
3077204,N
3078632,N
3080088,N
3081592,N
3083120,N
3084756,N
3086332,N
3087856,N
3089372,N
3090908,N
3092324,N
3093860,N
3095488,N
3097060,N
3098628,N
3100196,N
3101812,N
3103496,N
3105224,N
3106920,N
3108576,N
3110176,N
3111832,N
3113456,N
3115056,N
3116596,N
3118116,N
3119576,N
3120956,N
3122368,N
3123760,N
3125108,N
3126476,N
3127832,N
3129196,N
3130284,S
3131764,N
3133188,N
3134692,N
3136172,N
3137616,N
3139040,N
3140416,N
3141836,N
3143284,N
3144704,N
3146200,N
3147724,N
3149280,N
3150940,N
3152408,N
3153996,N
3155552,N
3157024,N
3158512,N
3160128,N
3161776,N
3163436,N
3165060,N
3166636,N
3168208,N
3169740,N
3171196,N
3172656,N
3174204,N
3175680,N
3177160,N
3178584,N
3180028,N
3181584,N
3183044,N
3184520,N
3185984,N
3187516,N
3188972,N
3190504,N
3192044,N
3193580,N
3195160,N
3196668,N
3198168,N
3199712,N
3201344,N
3202948,N
3204620,N
3206156,N
3207620,N
3208932,N
3210344,N
3211816,N
3213356,N
3214800,N
3216176,N
3217540,N
3218928,N
3220348,N
3221776,N
3223228,N
3224644,N
3225964,N
3227384,N
3228792,N
3230236,N
3231700,N
3233120,N
3234516,N
3235960,N
3237376,N
3238860,N
3240320,N
3241800,N
3243300,N
3244836,N
3246328,N
3247820,N
3249340,N
3250800,N
3252292,N
3253784,N
3255280,N
3256704,N
3258168,N
3259624,N
3261056,N
3262488,N
3263952,N
3265392,N
3266868,N
3268352,N
3269836,N
3271288,N
3272768,N
3274248,N
3275836,N
3277376,N
3278940,N
3280448,N
3281888,N
3283292,N
3284780,N
3286236,N
3287680,N
3289120,N
3290476,N
3291876,N
3293344,N
3294796,N
3296324,N
3297860,N
3299384,N
3300932,N
3302384,N
3303868,N
3305336,N
3306788,N
3308240,N
3309692,N
3311164,N
3312648,N
3314112,N
3315588,N
3317032,N
3318460,N
3319956,N
3321448,N
3322940,N
3324432,N
3325900,N
3327356,N
3328896,N
3330344,N
3331796,N
3333304,N
3334816,N
3336240,N
3337652,N
3339036,N
3340472,N
3341940,N
3343336,N
3344720,N
3346232,N
3347748,N
3349208,N
3350652,N
3352192,N
3353764,N
3355240,N
3356644,N
3358096,N
3359572,N
3361072,N
3362524,N
3363952,N
3365408,N
3366812,N
3368244,N
3369680,N
3371132,N
3372600,N
3374080,N
3375536,N
3377080,N
3378604,N
3380136,N
3381644,N
3383136,N
3384652,N
3386176,N
3387728,N
3389296,N
3390888,N
3392508,N
3394072,N
3395560,N
3397072,N
3398544,N
3400088,N
3401656,N
3403124,N
3404604,N
3406048,N
3407328,N
3408732,N
3410184,N
3411528,N
3413008,N
3414524,N
3416048,N
3417636,N
3419232,N
3420824,N
3422348,N
3423784,N
3425316,N
3426892,N
3428404,N
3429892,N
3431424,N
3432920,N
3434392,N
3435860,N
3437452,N
3438920,N
3440380,N
3441832,N
3443404,N
3444880,N
3446344,N
3447864,N
3449324,N
3450768,N
3452124,N
3453548,N
3454996,N
3456440,N
3457896,N
3459312,N
3460780,N
3462172,N
3463648,N
3465112,N
3466536,N
3467976,N
3469464,N
3470964,N
3472496,N
3473976,N
3475400,N
3476896,N
3478408,N
3479880,N
3481368,N
