time,type
348204,N
349172,N
350064,N
350984,N
351812,N
352636,N
353616,N
354548,N
355600,N
356648,N
357676,N
358652,N
359616,N
360552,N
361412,N
362244,N
363124,N
364092,N
365096,N
366068,N
367044,N
367992,N
368864,N
369756,N
370788,N
371820,N
372852,N
373848,N
374812,N
375748,N
376708,N
377636,N
378488,N
379404,N
380400,N
381436,N
382436,N
383424,N
384424,N
385368,N
386268,N
387172,N
388116,N
389092,N
390104,N
391116,N
392056,N
393008,N
394016,N
394984,N
395944,N
396952,N
397952,N
398972,N
399972,N
400916,N
401860,N
402812,N
403728,N
404696,N
405672,N
406576,N
407512,N
408464,N
409364,N
410304,N
411252,N
412136,N
413000,N
413880,N
414804,N
415724,N
416712,N
417728,N
418752,N
419808,N
420816,N
421744,N
422708,N
423632,N
424492,N
425364,N
426236,N
427060,N
427856,N
428764,N
429660,N
430608,N
431652,N
432676,N
433620,N
434500,N
435336,N
436248,N
437272,N
438296,N
439300,N
440304,N
441276,N
442148,N
443072,N
444096,N
445140,N
446184,N
447152,N
448176,N
449196,N
450196,N
451188,N
452140,N
453132,N
454176,N
455196,N
456188,N
457204,N
458220,N
459264,N
460212,N
461092,N
461924,N
462756,N
463560,N
464336,N
465100,N
465884,N
466720,N
467644,N
468600,N
469564,N
470516,N
471444,N
472312,N
473100,N
473884,N
474692,N
475568,N
476500,N
477440,N
478380,N
479328,N
480228,N
481172,N
482188,N
483244,N
484288,N
485328,N
486296,N
487212,N
488184,N
489252,N
490316,N
491344,N
492360,N
493364,N
494380,N
495400,N
496440,N
497504,N
498552,N
499532,N
500540,N
501556,N
502576,N
503616,N
504588,N
505556,N
506548,N
507572,N
508568,N
509580,N
510536,N
511484,N
512491,N
513488,N
514484,N
515472,N
516456,N
517384,N
518371,N
519419,N
520464,N
521476,N
522464,N
523472,N
524520,N
525496,N
526460,N
527488,N
528564,N
529640,N
530676,N
531736,N
532820,N
533876,N
534924,N
535988,N
537076,N
538024,N
538876,N
539776,N
540812,N
541872,N
542864,N
543740,N
544564,N
545380,N
546264,N
547308,N
548360,N
549384,N
550416,N
551376,N
552304,N
553288,N
554292,N
555320,N
556348,N
557332,N
558312,N
559232,N
560140,N
561132,N
562164,N
563216,N
564224,N
565232,N
566292,N
567316,N
568284,N
569224,N
570232,N
571292,N
572352,N
573384,N
574336,N
575296,N
576304,N
577340,N
578356,N
579336,N
580360,N
581396,N
582440,N
583472,N
584472,N
585460,N
586416,N
587288,N
588220,N
589224,N
590268,N
591284,N
592236,N
593216,N
594228,N
595244,N
596236,N
597244,N
598276,N
599272,N
600204,N
601216,N
602252,N
603248,N
604228,N
605280,N
606364,N
607420,N
608392,N
609380,N
610364,N
611360,N
612356,N
613372,N
614400,N
615448,N
616452,N
617492,N
618460,N
619408,N
620300,N
621120,N
621964,N
622916,N
623836,N
624820,N
625812,N
626764,N
627720,N
628684,N
629620,N
630620,N
631640,N
632640,N
633684,N
634696,N
635684,N
636688,N
637648,N
638572,N
639520,N
640508,N
641500,N
642448,N
643420,N
644400,N
645392,N
646300,N
647276,N
648300,N
649324,N
650320,N
651332,N
652352,N
653300,N
654160,N
655016,N
655996,N
656992,N
657928,N
658768,N
659572,N
660364,N
661188,N
662136,N
663160,N
664180,N
665156,N
666008,N
666800,N
667616,N
668592,N
669632,N
670648,N
671620,N
672568,N
673512,N
674468,N
675424,N
676324,N
677312,N
678380,N
679464,N
680424,N
681396,N
682380,N
683392,N
684408,N
685396,N
686308,N
687272,N
688280,N
689324,N
690384,N
691424,N
692376,N
693348,N
694396,N
695432,N
696460,N
697452,N
698392,N
699344,N
700324,N
701312,N
702288,N
703252,N
704244,N
705264,N
706264,N
707184,N
708084,N
709028,N
710080,N
711128,N
712144,N
713132,N
714084,N
715056,N
716040,N
717056,N
718012,N
718916,N
719852,N
720816,N
721808,N
722736,N
723664,N
724644,N
725636,N
726608,N
727508,N
728428,N
729400,N
730372,N
731376,N
732320,N
733228,N
734152,N
735028,N
735880,N
736692,N
737500,N
738404,N
739320,N
740256,N
741148,N
741980,N
742780,N
743556,N
744316,N
745064,N
745852,N
746740,N
747576,N
748412,N
749212,N
749992,N
750784,N
751548,N
752348,N
753152,N
753976,N
754860,N
755820,N
756804,N
757684,N
758508,N
759412,N
760272,N
761180,N
762164,N
763156,N
764112,N
765064,N
766008,N
767004,N
767960,N
768944,N
769964,N
771000,N
772028,N
773024,N
773956,N
774808,N
775692,N
776724,N
777776,N
778856,N
779916,N
780948,N
781928,N
782940,N
784004,N
785072,N
786096,N
787160,N
788224,N
789304,N
790336,N
791320,N
792348,N
793376,N
794432,N
795460,N
796452,N
797424,N
798460,N
799484,N
800496,N
801524,N
802480,N
803508,N
804560,N
805580,N
806608,N
807596,N
808576,N
809532,N
810484,N
811324,N
812140,N
813032,N
813996,N
814868,N
815684,N
816552,N
817492,N
818452,N
819380,N
820276,N
821208,N
822208,N
823216,N
824164,N
825132,N
826120,N
827160,N
828172,N
829164,N
830148,N
831180,N
832188,N
833196,N
834132,N
835104,N
836120,N
837176,N
838212,N
839212,N
840220,N
841156,N
842096,N
843112,N
844168,N
845208,N
846220,N
847220,N
848188,N
849168,N
850164,N
851212,N
852228,N
853212,N
854232,N
855268,N
856300,N
857340,N
858344,N
859288,N
860268,N
861316,N
862380,N
863372,N
864388,N
865420,N
866504,N
867524,N
868528,N
869480,N
870484,N
871536,N
872588,N
873636,N
874628,N
875616,N
876624,N
877600,N
878620,N
879640,N
880668,N
881720,N
882692,N
883652,N
884652,N
885712,N
886752,N
887756,N
888680,N
889616,N
890568,N
891572,N
892564,N
893560,N
894580,N
895520,N
896384,N
897224,N
898024,N
898824,N
899724,N
900672,N
901656,N
902564,N
903508,N
904484,N
905436,N
906312,N
907208,N
908132,N
909012,N
909908,N
910848,N
911848,N
912752,N
913656,N
914636,N
915636,N
916608,N
917576,N
918548,N
919516,N
920484,N
921432,N
922408,N
923276,N
924108,N
925008,N
925956,N
926880,N
927712,N
928572,N
929412,N
930236,N
931136,N
932136,N
933144,N
934112,N
935084,N
936052,N
936980,N
937936,N
938936,N
939960,N
940976,N
941968,N
942908,N
943868,N
944852,N
945856,N
946848,N
947880,N
948928,N
949980,N
950944,N
951928,N
952928,N
953924,N
954924,N
955848,N
956776,N
957732,N
958692,N
959704,N
960724,N
961736,N
962724,N
963720,N
964680,N
965648,N
966624,N
967568,N
968476,N
969400,N
970360,N
971240,N
972068,N
972980,N
974020,N
974964,N
975956,N
976948,N
977884,N
978804,N
979752,N
980692,N
981692,N
982708,N
983592,N
984408,N
985296,N
986288,N
987284,N
988260,N
989212,N
990112,N
990992,N
991828,N
992624,N
993436,N
994256,N
995080,N
995848,N
996604,N
997400,N
998220,N
999128,N
999972,N
1000856,N
1001796,N
1002760,N
1003696,N
1004612,N
1005532,N
1006484,N
1007468,N
1008480,N
1009464,N
1010452,N
1011476,N
1012468,N
1013384,N
1014320,N
1015236,N
1016068,N
1016988,N
1018024,N
1019052,N
1020076,N
1021096,N
1022120,N
1023128,N
1024060,N
1024992,N
1025988,N
1027068,N
1028167,N
1029252,N
1030328,N
1031380,N
1032311,N
1033195,N
1034160,N
1035236,N
1036324,N
1037392,N
1038420,N
1039455,N
1040488,N
1041536,N
1042536,N
1043568,N
1044608,N
1045684,N
1046748,N
1047748,N
1048800,N
1049884,N
1050980,N
1052060,N
1053064,N
1054044,N
1055036,N
1056076,N
1057132,N
1058164,N
1059172,N
1060156,N
1061144,N
1062116,N
1063116,N
1064136,N
1065128,N
1066036,N
1066944,N
1067912,N
1068900,N
1069880,N
1070824,N
1071756,N
1072668,N
1073596,N
1074572,N
1075548,N
1076528,N
1077496,N
1078508,N
1079548,N
1080552,N
1081544,N
1082516,N
1083496,N
1084448,N
1085416,N
1086372,N
1087296,N
1088260,N
1089256,N
1090204,N
1091156,N
1092116,N
1093060,N
1093996,N
1094960,N
1095952,N
1096940,N
1097944,N
1098924,N
1099912,N
1100856,N
1101792,N
1102792,N
1103840,N
1104872,N
1105916,N
1106936,N
1107952,N
1108976,N
1109864,N
1110700,N
1111504,N
1112272,N
1113108,N
1114136,N
1115224,N
1116220,N
1117232,N
1118244,N
1119252,N
1120212,N
1121188,N
1122196,N
1123272,N
1124284,N
1125300,N
1126324,N
1127328,N
1128348,N
1129404,N
1130448,N
1131416,N
1132304,N
1133264,N
1134212,N
1135160,N
1136108,N
1137000,N
1137860,N
1138700,N
1139572,N
1140416,N
1141312,N
1142224,N
1143164,N
1144104,N
1144968,N
1145768,N
1146588,N
1147460,N
1148460,N
1149452,N
1150492,N
1151524,N
1152564,N
1153568,N
1154536,N
1155548,N
1156540,N
1157596,N
1158652,N
1159700,N
1160748,N
1161748,N
1162772,N
1163860,N
1164896,N
1165940,N
1166964,N
1167992,N
1169040,N
1170068,N
1171136,N
1172248,N
1173272,N
1174296,N
1175324,N
1176340,N
1177372,N
1178396,N
1179440,N
1180500,N
1181512,N
1182556,N
1183556,N
1184528,N
1185532,N
1186572,N
1187652,N
1188596,N
1189532,N
1190532,N
1191564,N
1192588,N
1193568,N
1194544,N
1195540,N
1196556,N
1197560,N
1198600,N
1199700,N
1200760,N
1201824,N
1202872,N
1203848,N
1204844,N
1205872,N
1206856,N
1207836,N
1208820,N
1209800,N
1210768,N
1211772,N
1212808,N
1213792,N
1214816,N
1215808,N
1216764,N
1217780,N
1218820,N
1219816,N
1220740,N
1221672,N
1222564,N
1223428,N
1224252,N
1225132,N
1226012,N
1226988,N
1228036,N
1229024,N
1230048,N
1231064,N
1231984,N
1232876,N
1233768,N
1234712,N
1235692,N
1236720,N
1237760,N
1238772,N
1239764,N
1240788,N
1241844,N
1242900,N
1243916,N
1244968,N
1246008,N
1247060,N
1248060,N
1249076,N
1250136,N
1251196,N
1252280,N
1253332,N
1254316,N
1255340,N
1256364,N
1257384,N
1258432,N
1259448,N
1260484,N
1261504,N
1262500,N
1263500,N
1264540,N
1265560,N
1266580,N
1267612,N
1268600,N
1269544,N
1270520,N
1271552,N
1272552,N
1273592,N
1274624,N
1275628,N
1276644,N
1277652,N
1278608,N
1279588,N
1280560,N
1281544,N
1282564,N
1283556,N
1284556,N
1285612,N
1286644,N
1287716,N
1288780,N
1289804,N
1290820,N
1291808,N
1292840,N
1293920,N
1294936,N
1295948,N
1296944,N
1297896,N
1298860,N
1299848,N
1300856,N
1301880,N
1302956,N
1303968,N
1304928,N
1305944,N
1306936,N
1307948,N
1308956,N
1309928,N
1310820,N
1311732,N
1312704,N
1313564,N
1314412,N
1315284,N
1316132,N
1316944,N
1317872,N
1318808,N
1319784,N
1320776,N
1321756,N
1322652,N
1323620,N
1324636,N
1325652,N
1326720,N
1327760,N
1328784,N
1329848,N
1330900,N
1331988,N
1333060,N
1334076,N
1335104,N
1336092,N
1337028,N
1337976,N
1338904,N
1339876,N
1340904,N
1341960,N
1343020,N
1344064,N
1345080,N
1346100,N
1347100,N
1348108,N
1348996,N
1349900,N
1350884,N
1351944,N
1352984,N
1353984,N
1355020,N
1356064,N
1357036,N
1358048,N
1359104,N
1360168,N
1361156,N
1362128,N
1363176,N
1364228,N
1365252,N
1366200,N
1367196,N
1368240,N
1369292,N
1370352,N
1371392,N
1372360,N
1373332,N
1374324,N
1375196,N
1376024,N
1376864,N
1377660,N
1378500,N
1379484,N
1380536,N
1381524,N
1382516,N
1383516,N
1384492,N
1385400,N
1386372,N
1387396,N
1388400,N
1389388,N
1390344,N
1391312,N
1392316,N
1393344,N
1394376,N
1395444,N
1396524,N
1397520,N
1398524,N
1399564,N
1400632,N
1401740,N
1402752,N
1403784,N
1404856,N
1405984,N
1407036,N
1407984,N
1408976,N
1410056,N
1411152,N
1412152,N
1413160,N
1414100,N
1414956,N
1415792,N
1416788,N
1417932,N
1419004,N
1420032,N
1421032,N
1422012,N
1422892,N
1423776,N
1424772,N
1425832,N
1426892,N
1427876,N
1428900,N
1429940,N
1430972,N
1431936,N
1432928,N
1433948,N
1434960,N
1435964,N
1436948,N
1437932,N
1438908,N
1439856,N
1440848,N
1441840,N
1442788,N
1443796,N
1444844,N
1445880,N
1446876,N
1447824,N
1448772,N
1449696,N
1450640,N
1451568,N
1452472,N
1453380,N
1454248,N
1455088,N
1455884,N
1456716,N
1457644,N
1458620,N
1459520,N
1460436,N
1461392,N
1462360,N
1463324,N
1464292,N
1465236,N
1466184,N
1467152,N
1468120,N
1469108,N
1470076,N
1471044,N
1471960,N
1472896,N
1473896,N
1474932,N
1475980,N
1476960,N
1477936,N
1478904,N
1479816,N
1480680,N
1481504,N
1482336,N
1483240,N
1484164,N
1485084,N
1485984,N
1486848,N
1487744,N
1488636,N
1489472,N
1490272,N
1491056,N
1491828,N
1492608,N
1493356,N
1494112,N
1494864,N
1495596,N
1496336,N
1497108,N
1497888,N
1498732,N
1499608,N
1500520,N
1501464,N
1502416,N
1503328,N
1504264,N
1505196,N
1506072,N
1506992,N
1507932,N
1508864,N
1509868,N
1510868,N
1511812,N
1512760,N
1513688,N
1514604,N
1515520,N
1516444,N
1517424,N
1518456,N
1519500,N
1520516,N
1521536,N
1522528,N
1523528,N
1524504,N
1525412,N
1526384,N
1527368,N
1528344,N
1529332,N
1530308,N
1531268,N
1532244,N
1533228,N
1534208,N
1535224,N
1536244,N
1537252,N
1538236,N
1539216,N
1540212,N
1541184,N
1542184,N
1543168,N
1544180,N
1545184,N
1546136,N
1547096,N
1548116,N
1549120,N
1550148,N
1551168,N
1552148,N
1553112,N
1554084,N
1555080,N
1556092,N
1557096,N
1558088,N
1559096,N
1560032,N
1560992,N
1561968,N
1562948,N
1563880,N
1564868,N
1565860,N
1566812,N
1567796,N
1568760,N
1569708,N
1570688,N
1571648,N
1572544,N
1573488,N
1574476,N
1575416,N
1576388,N
1577364,N
1578284,N
1579256,N
1580256,N
1581244,N
1582228,N
1583248,N
1584232,N
1585180,N
1586164,N
1587192,N
1588180,N
1589176,N
1590172,N
1591168,N
1592104,N
1593036,N
1593912,N
1594708,N
1595520,N
1596396,N
1597360,N
1598256,N
1599072,N
1599848,N
1600648,N
1601492,N
1602400,N
1603332,N
1604276,N
1605280,N
1606312,N
1607272,N
1608260,N
1609252,N
1610248,N
1611236,N
1612232,N
1613256,N
1614220,N
1615188,N
1616168,N
1617152,N
1618120,N
1619108,N
1620084,N
1621028,N
1622032,N
1623052,N
1624044,N
1625068,N
1626084,N
1627052,N
1628020,N
1629012,N
1629992,N
1630996,N
1632016,N
1632976,N
1633976,N
1634988,N
1635960,N
1636944,N
1637924,N
1638884,N
1639884,N
1640904,N
1641892,N
1642912,N
1643916,N
1644944,N
1645980,N
1646956,N
1647976,N
1648996,N
1649972,N
1650944,N
1651920,N
1652908,N
1653916,N
1654920,N
1655868,N
1656808,N
1657692,N
1658516,N
1659316,N
1660124,N
1661072,N
1662108,N
1663132,N
1664092,N
1665060,N
1666036,N
1666968,N
1667892,N
1668856,N
1669856,N
1670820,N
1671808,N
1672840,N
1673800,N
1674788,N
1675824,N
1676828,N
1677816,N
1678808,N
1679820,N
1680832,N
1681848,N
1682844,N
1683796,N
1684808,N
1685872,N
1686924,N
1687964,N
1688964,N
1689968,N
1691000,N
1692024,N
1693028,N
1694084,N
1695172,N
1696168,N
1697144,N
1698108,N
1698964,N
1699784,N
1700672,N
1701684,N
1702668,N
1703644,N
1704588,N
1705516,N
1706460,N
1707388,N
1708296,N
1709220,N
1710176,N
1711096,N
1712060,N
1713028,N
1713968,N
1714928,N
1715892,N
1716860,N
1717812,N
1718756,N
1719756,N
1720732,N
1721648,N
1722596,N
1723500,N
1724356,N
1725168,N
1725968,N
1726772,N
1727624,N
1728536,N
1729476,N
1730404,N
1731364,N
1732324,N
1733224,N
1734116,N
1735024,N
1735900,N
1736828,N
1737800,N
1738780,N
1739740,N
1740720,N
1741692,N
1742652,N
1743652,N
1744684,N
1745660,N
1746660,N
1747664,N
1748656,N
1749664,N
1750660,N
1751632,N
1752640,N
1753676,N
1754656,N
1755656,N
1756628,N
1757608,N
1758608,N
1759572,N
1760516,N
1761476,N
1762440,N
1763344,N
1764300,N
1765288,N
1766288,N
1767304,N
1768280,N
1769304,N
1770372,N
1771344,N
1772336,N
1773332,N
1774308,N
1775332,N
1776340,N
1777280,N
1778264,N
1779308,N
1780328,N
1781340,N
1782336,N
1783300,N
1784304,N
1785340,N
1786360,N
1787304,N
1788244,N
1789216,N
1790156,N
1791108,N
1792124,N
1793120,N
1794108,N
1795056,N
1795956,N
1796860,N
1797732,N
1798544,N
1799324,N
1800088,N
1800864,N
1801708,N
1802668,N
1803632,N
1804556,N
1805520,N
1806464,N
1807376,N
1808348,N
1809368,N
1810320,N
1811300,N
1812312,N
1813264,N
1814204,N
1815176,N
1816168,N
1817148,N
1818128,N
1819140,N
1820144,N
1821160,N
1822184,N
1823188,N
1824212,N
1825268,N
1826224,N
1827164,N
1828180,N
1829276,N
1830364,N
1831448,N
1832500,N
1833536,N
1834440,N
1835304,N
1836152,N
1836952,N
1837864,N
1838928,N
1839912,N
1840968,N
1842060,N
1843096,N
1844116,N
1845124,N
1846028,N
1846952,N
1847904,N
1848888,N
1849796,N
1850788,N
1851872,N
1852976,N
1854076,N
1855100,N
1856084,N
1857108,N
1858148,N
1859184,N
1860172,N
1861208,N
1862248,N
1863300,N
1864300,N
1865280,N
1866304,N
1867392,N
1868456,N
1869540,N
1870592,N
1871668,N
1872772,N
1873876,N
1874960,N
1876048,N
1877092,N
1878128,N
1879148,N
1880132,N
1881140,N
1882192,N
1883156,N
1884172,N
1885204,N
1886216,N
1887180,N
1888160,N
1889192,N
1890228,N
1891148,N
1892076,N
1892944,N
1893772,N
1894628,N
1895656,N
1896664,N
1897740,N
1898784,N
1899760,N
1900688,N
1901632,N
1902588,N
1903528,N
1904384,N
1905272,N
1906240,N
1907256,N
1908256,N
1909308,N
1910336,N
1911316,N
1912300,N
1913272,N
1914208,N
1915164,N
1916160,N
1917200,N
1918200,N
1919216,N
1920232,N
1921200,N
1922172,N
1923168,N
1924192,N
1925200,N
1926264,N
1927324,N
1928332,N
1929364,N
1930412,N
1931432,N
1932444,N
1933424,N
1934436,N
1935452,N
1936412,N
1937376,N
1938424,N
1939520,N
1940564,N
1941588,N
1942628,N
1943632,N
1944600,N
1945600,N
1946544,N
1947432,N
1948328,N
1949176,N
1950032,N
1951040,N
1952100,N
1953204,N
1954252,N
1955212,N
1956216,N
1957268,N
1958296,N
1959332,N
1960404,N
1961440,N
1962480,N
1963524,N
1964552,N
1965568,N
1966616,N
1967684,N
1968776,N
1969872,N
1970908,N
1971992,N
1973068,N
1974112,N
1975192,N
1976228,N
1977204,N
1978228,N
1979272,N
1980308,N
1981372,N
1982420,N
1983424,N
1984444,N
1985440,N
1986404,N
1987392,N
1988392,N
1989380,N
1990408,N
1991460,N
1992496,N
1993516,N
1994536,N
1995572,N
1996596,N
1997644,N
1998668,N
1999656,N
2000672,N
2001652,N
2002608,N
2003644,N
2004712,N
2005728,N
2006712,N
2007676,N
2008544,N
2009412,N
2010256,N
2011084,N
2011880,N
2012784,N
2013668,N
2014620,N
2015628,N
2016592,N
2017476,N
2018308,N
2019184,N
2020132,N
2021124,N
2022100,N
2023044,N
2023952,N
2024896,N
2025880,N
2026836,N
2027844,N
2028860,N
2029880,N
2030904,N
2031940,N
2032872,N
2033720,N
2034560,N
2035596,N
2036656,N
2037676,N
2038684,N
2039584,N
2040524,N
2041532,N
2042560,N
2043592,N
2044616,N
2045604,N
2046536,N
2047384,N
2048228,N
2049148,N
2050036,N
2051016,N
2052036,N
2053063,N
2054052,N
2055004,N
2055960,N
2056947,N
2057940,N
2058944,N
2059916,N
2060931,N
2061956,N
2062984,N
2064007,N
2065020,N
2066056,N
2067108,N
2068168,N
2069208,N
2070192,N
2071179,N
2072100,N
2073020,N
2074024,N
2075004,N
2075952,N
2076936,N
2077972,N
2078972,N
2079956,N
2080904,N
2081871,N
2082871,N
2083891,N
2084924,N
2085956,N
2086956,N
2087984,N
2089016,N
2090007,N
2090956,N
2091967,N
2092967,N
2093964,N
2094880,N
2095748,N
2096659,N
2097648,N
2098680,N
2099716,N
2100720,N
2101708,N
2102688,N
2103680,N
2104604,N
2105496,N
2106456,N
2107460,N
2108452,N
2109444,N
2110392,N
2111356,N
2112332,N
2113328,N
2114288,N
2115248,N
2116172,N
2117092,N
2118040,N
2118984,N
2119944,N
2120832,N
2121708,N
2122600,N
2123528,N
2124436,N
2125408,N
2126332,N
2127188,N
2128028,N
2128888,N
2129752,N
2130672,N
2131628,N
2132540,N
2133432,N
2134360,N
2135332,N
2136328,N
2137304,N
2138328,N
2139360,N
2140368,N
2141400,N
2142444,N
2143472,N
2144476,N
2145500,N
2146572,N
2147636,N
2148720,N
2149732,N
2150764,N
2151832,N
2152884,N
2153896,N
2154928,N
2155984,N
2156956,N
2157968,N
2158968,N
2160004,N
2161004,N
2162068,N
2163140,N
2164188,N
2165280,N
2166364,N
2167360,N
2168356,N
2169440,N
2170464,N
2171464,N
2172460,N
2173432,N
2174380,N
2175364,N
2176436,N
2177460,N
2178456,N
2179528,N
2180580,N
2181564,N
2182580,N
2183656,N
2184660,N
2185660,N
2186688,N
2187652,N
2188608,N
2189584,N
2190588,N
2191628,N
2192648,N
2193608,N
2194536,N
2195428,N
2196340,N
2197224,N
2198044,N
2198916,N
2199888,N
2200896,N
2201968,N
2203024,N
2203996,N
2205008,N
2205992,N
2206936,N
2207928,N
2208972,N
2209996,N
2211024,N
2212056,N
2213096,N
2214096,N
2215096,N
2216144,N
2217208,N
2218236,N
2219292,N
2220380,N
2221456,N
2222504,N
2223576,N
2224656,N
2225716,N
2226744,N
2227820,N
2228876,N
2229932,N
2230980,N
2231936,N
2232884,N
2233852,N
2234824,N
2235788,N
2236728,N
2237644,N
2238448,N
2239212,N
2239964,N
2240768,N
2241720,N
2242708,N
2243640,N
2244480,N
2245304,N
2246144,N
2246964,N
2247744,N
2248484,N
2249200,N
2249892,N
2250556,N
2251188,N
2251816,N
2252440,N
2253064,N
2253752,N
2254572,N
2255480,N
2256416,N
2257360,N
2258292,N
2259196,N
2260092,N
2260972,N
2261860,N
2262752,N
2263644,N
2264496,N
2265392,N
2266324,N
2267236,N
2268092,N
2268912,N
2269912,N
2270872,N
2271804,N
2272792,N
2273796,N
2274788,N
2275772,N
2276712,N
2277660,N
2278680,N
2279744,N
2280836,N
2281928,N
2282956,N
2283992,N
2285092,N
2286204,N
2287276,N
2288196,N
2289084,N
2290100,N
2291176,N
2292248,N
2293304,N
2294368,N
2295448,N
2296520,N
2297532,N
2298576,N
2299628,N
2300728,N
2301764,N
2302828,N
2303908,N
2304932,N
2305980,N
2307016,N
2307992,N
2308968,N
2309924,N
2310780,N
2311612,N
2312572,N
2313612,N
2314660,N
2315624,N
2316560,N
2317540,N
2318460,N
2319408,N
2320368,N
2321332,N
2322236,N
2323104,N
2323992,N
2324920,N
2325908,N
2326904,N
2327900,N
2328848,N
2329764,N
2330712,N
2331708,N
2332724,N
2333728,N
2334728,N
2335632,N
2336568,N
2337576,N
2338584,N
2339592,N
2340572,N
2341596,N
2342628,N
2343648,N
2344672,N
2345620,N
2346524,N
2347428,N
2348332,N
2349300,N
2350332,N
2351344,N
2352372,N
2353404,N
2354440,N
2355420,N
2356424,N
2357452,N
2358444,N
2359416,N
2360404,N
2361432,N
2362404,N
2363416,N
2364472,N
2365484,N
2366448,N
2367428,N
2368352,N
2369288,N
2370228,N
2371236,N
2372212,N
2373240,N
2374276,N
2375252,N
2376228,N
2377232,N
2378256,N
2379208,N
2380216,N
2381264,N
2382252,N
2383292,N
2384320,N
2385308,N
2386344,N
2387404,N
2388428,N
2389500,N
2390568,N
2391628,N
2392684,N
2393676,N
2394656,N
2395560,N
2396404,N
2397224,N
2398128,N
2399144,N
2400248,N
2401328,N
2402332,N
2403316,N
2404316,N
2405240,N
2406204,N
2407248,N
2408260,N
2409264,N
2410268,N
2411264,N
2412296,N
2413304,N
2414332,N
2415408,N
2416440,N
2417500,N
2418528,N
2419504,N
2420484,N
2421484,N
2422356,N
2423212,N
2424196,N
2425300,N
2426400,N
2427448,N
2428440,N
2429468,N
2430516,N
2431536,N
2432536,N
